onset	duration	trial_type	category	manner	phoneme1	phoneme2	place	tms_intensity	tms_target	trial	voicing
1082.6375	0	stimulus	n/a	n/a	e	b	n/a	n/a	control_tongue	n/a	n/a
1086.6065	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	162	no
1086.6565	0	stimulus	n/a	n/a	a	t	n/a	n/a	tongue	n/a	n/a
1090.6085	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	163	no
1090.6585	0	stimulus	n/a	n/a	p	a	n/a	n/a	control_tongue	n/a	n/a
1094.6115	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	164	no
1094.6615	0	stimulus	n/a	n/a	t	u	n/a	n/a	control_tongue	n/a	n/a
1098.595	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	165	yes
1098.645	0	stimulus	n/a	n/a	b	i	n/a	n/a	tongue	n/a	n/a
1102.591	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	166	no
1102.641	0	stimulus	n/a	n/a	o	b	n/a	n/a	tongue	n/a	n/a
1106.6045	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	167	no
1106.6545	0	stimulus	n/a	n/a	p	i	n/a	n/a	tongue	n/a	n/a
1110.6005	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	168	no
1110.6505	0	stimulus	n/a	n/a	a	t	n/a	n/a	tongue	n/a	n/a
1114.596	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	169	yes
1114.646	0	stimulus	n/a	n/a	b	a	n/a	n/a	tongue	n/a	n/a
1118.5925	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	170	no
1118.6425	0	stimulus	n/a	n/a	p	u	n/a	n/a	tongue	n/a	n/a
1122.605	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	171	no
1122.655	0	stimulus	n/a	n/a	t	u	n/a	n/a	tongue	n/a	n/a
1142.6195	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	172	no
1142.6695	0	stimulus	n/a	n/a	t	i	n/a	n/a	tongue	n/a	n/a
1146.6	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	173	no
1146.65	0	stimulus	n/a	n/a	u	d	n/a	n/a	control_tongue	n/a	n/a
1150.595	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	174	no
1150.645	0	stimulus	n/a	n/a	t	a	n/a	n/a	tongue	n/a	n/a
1154.607	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	175	no
1154.657	0	stimulus	n/a	n/a	t	e	n/a	n/a	tongue	n/a	n/a
1158.603	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	176	no
1158.653	0	stimulus	n/a	n/a	p	i	n/a	n/a	tongue	n/a	n/a
1162.586	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	177	no
1162.636	0	stimulus	n/a	n/a	o	b	n/a	n/a	control_tongue	n/a	n/a
1166.595	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	178	yes
1166.645	0	stimulus	n/a	n/a	d	a	n/a	n/a	control_tongue	n/a	n/a
1170.5915	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	179	yes
1170.6415	0	stimulus	n/a	n/a	b	e	n/a	n/a	tongue	n/a	n/a
1174.6045	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	180	no
1174.6545	0	stimulus	n/a	n/a	i	t	n/a	n/a	tongue	n/a	n/a
1178.591	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	181	no
1178.641	0	stimulus	n/a	n/a	i	p	n/a	n/a	control_tongue	n/a	n/a
1182.6	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	182	no
1182.65	0	stimulus	n/a	n/a	i	t	n/a	n/a	control_tongue	n/a	n/a
1186.5825	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	183	no
1186.6325	0	stimulus	n/a	n/a	a	d	n/a	n/a	control_tongue	n/a	n/a
1190.6015	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	184	no
1190.6515	0	stimulus	n/a	n/a	t	o	n/a	n/a	control_tongue	n/a	n/a
1198.598	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	185	no
1198.648	0	stimulus	n/a	n/a	e	t	n/a	n/a	tongue	n/a	n/a
1202.594	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	186	no
1202.644	0	stimulus	n/a	n/a	t	i	n/a	n/a	tongue	n/a	n/a
1206.607	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	187	no
1206.657	0	stimulus	n/a	n/a	t	a	n/a	n/a	tongue	n/a	n/a
1210.6	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	188	no
1210.65	0	stimulus	n/a	n/a	u	p	n/a	n/a	control_tongue	n/a	n/a
1214.599	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	189	no
1214.649	0	stimulus	n/a	n/a	t	u	n/a	n/a	tongue	n/a	n/a
1218.5955	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	190	no
1218.6455	0	stimulus	n/a	n/a	u	t	n/a	n/a	tongue	n/a	n/a
1222.608	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	191	yes
1222.658	0	stimulus	n/a	n/a	d	e	n/a	n/a	tongue	n/a	n/a
1226.6045	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	192	no
1226.6545	0	stimulus	n/a	n/a	p	o	n/a	n/a	tongue	n/a	n/a
1230.6	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	193	no
1230.65	0	stimulus	n/a	n/a	e	p	n/a	n/a	tongue	n/a	n/a
1234.6045	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	194	no
1234.6545	0	stimulus	n/a	n/a	e	d	n/a	n/a	control_tongue	n/a	n/a
1238.5925	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	195	no
1238.6425	0	stimulus	n/a	n/a	u	t	n/a	n/a	tongue	n/a	n/a
1242.615	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	196	no
1242.665	0	stimulus	n/a	n/a	i	b	n/a	n/a	control_tongue	n/a	n/a
1246.6175	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	197	no
1246.6675	0	stimulus	n/a	n/a	e	p	n/a	n/a	control_tongue	n/a	n/a
1250.6105	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	198	yes
1250.6605	0	stimulus	n/a	n/a	b	e	n/a	n/a	control_tongue	n/a	n/a
1254.5935	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	199	no
1254.6435	0	stimulus	n/a	n/a	i	d	n/a	n/a	tongue	n/a	n/a
1258.606	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	200	no
1258.656	0	stimulus	n/a	n/a	u	b	n/a	n/a	tongue	n/a	n/a
1262.602	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	201	no
1262.652	0	stimulus	n/a	n/a	e	b	n/a	n/a	control_tongue	n/a	n/a
1266.5985	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	202	no
1266.6485	0	stimulus	n/a	n/a	p	o	n/a	n/a	tongue	n/a	n/a
1270.602	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	203	no
1270.652	0	stimulus	n/a	n/a	t	i	n/a	n/a	control_tongue	n/a	n/a
1274.6105	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	204	yes
1274.6605	0	stimulus	n/a	n/a	b	u	n/a	n/a	control_tongue	n/a	n/a
1278.604	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	205	yes
1278.654	0	stimulus	n/a	n/a	d	e	n/a	n/a	tongue	n/a	n/a
1282.599	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	206	no
1282.649	0	stimulus	n/a	n/a	p	e	n/a	n/a	tongue	n/a	n/a
1290.6085	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	207	no
1290.6585	0	stimulus	n/a	n/a	i	p	n/a	n/a	tongue	n/a	n/a
1294.609	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	208	no
1294.659	0	stimulus	n/a	n/a	a	d	n/a	n/a	control_tongue	n/a	n/a
1298.6085	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	209	yes
1298.6585	0	stimulus	n/a	n/a	b	o	n/a	n/a	control_tongue	n/a	n/a
1302.597	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	210	no
1302.647	0	stimulus	n/a	n/a	o	p	n/a	n/a	tongue	n/a	n/a
1306.593	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	211	no
1306.643	0	stimulus	n/a	n/a	t	e	n/a	n/a	control_tongue	n/a	n/a
1310.6055	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	212	yes
1310.6555	0	stimulus	n/a	n/a	b	i	n/a	n/a	tongue	n/a	n/a
1314.608	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	213	no
1314.658	0	stimulus	n/a	n/a	a	p	n/a	n/a	control_tongue	n/a	n/a
1318.598	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	214	no
1318.648	0	stimulus	n/a	n/a	u	b	n/a	n/a	tongue	n/a	n/a
1322.594	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	215	no
1322.644	0	stimulus	n/a	n/a	i	b	n/a	n/a	tongue	n/a	n/a
1326.6065	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	216	no
1326.6565	0	stimulus	n/a	n/a	o	p	n/a	n/a	tongue	n/a	n/a
1330.6025	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	217	no
1330.6525	0	stimulus	n/a	n/a	u	p	n/a	n/a	tongue	n/a	n/a
1334.599	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	218	no
1334.649	0	stimulus	n/a	n/a	e	d	n/a	n/a	tongue	n/a	n/a
1338.595	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	219	no
1338.645	0	stimulus	n/a	n/a	a	b	n/a	n/a	tongue	n/a	n/a
1342.608	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	220	no
1342.658	0	stimulus	n/a	n/a	p	o	n/a	n/a	tongue	n/a	n/a
1350.593	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	221	yes
1350.643	0	stimulus	n/a	n/a	d	i	n/a	n/a	control_tongue	n/a	n/a
1354.5875	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	222	no
1354.6375	0	stimulus	n/a	n/a	t	e	n/a	n/a	control_tongue	n/a	n/a
1358.592	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	223	no
1358.642	0	stimulus	n/a	n/a	u	p	n/a	n/a	tongue	n/a	n/a
1362.605	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	224	no
1362.655	0	stimulus	n/a	n/a	t	o	n/a	n/a	tongue	n/a	n/a
1366.596	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	225	no
1366.646	0	stimulus	n/a	n/a	o	b	n/a	n/a	control_tongue	n/a	n/a
1370.5975	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	226	no
1370.6475	0	stimulus	n/a	n/a	i	t	n/a	n/a	tongue	n/a	n/a
1374.593	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	227	no
1374.643	0	stimulus	n/a	n/a	e	t	n/a	n/a	tongue	n/a	n/a
1378.616	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	228	no
1378.666	0	stimulus	n/a	n/a	u	d	n/a	n/a	control_tongue	n/a	n/a
2942.9185	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	229	no
2942.9685	0	stimulus	n/a	n/a	u	d	n/a	n/a	lip	n/a	n/a
2946.8965	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	230	no
2946.9465	0	stimulus	n/a	n/a	a	d	n/a	n/a	lip	n/a	n/a
2950.91	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	231	no
2950.96	0	stimulus	n/a	n/a	p	u	n/a	n/a	lip	n/a	n/a
2954.9175	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	232	no
2954.9675	0	stimulus	n/a	n/a	i	t	n/a	n/a	control_lip	n/a	n/a
2958.902	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	233	yes
2958.952	0	stimulus	n/a	n/a	b	o	n/a	n/a	lip	n/a	n/a
2962.898	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	234	no
2962.948	0	stimulus	n/a	n/a	i	d	n/a	n/a	lip	n/a	n/a
2966.8945	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	235	no
2966.9445	0	stimulus	n/a	n/a	e	b	n/a	n/a	lip	n/a	n/a
2970.907	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	236	no
2970.957	0	stimulus	n/a	n/a	a	d	n/a	n/a	lip	n/a	n/a
2974.903	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	237	no
2974.953	0	stimulus	n/a	n/a	p	a	n/a	n/a	lip	n/a	n/a
2978.9025	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	238	no
2978.9525	0	stimulus	n/a	n/a	e	t	n/a	n/a	control_lip	n/a	n/a
2982.895	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	239	yes
2982.945	0	stimulus	n/a	n/a	d	a	n/a	n/a	lip	n/a	n/a
2986.908	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	240	yes
2986.958	0	stimulus	n/a	n/a	b	i	n/a	n/a	lip	n/a	n/a
2990.9045	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	241	yes
2990.9545	0	stimulus	n/a	n/a	b	e	n/a	n/a	lip	n/a	n/a
2994.8955	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	242	no
2994.9455	0	stimulus	n/a	n/a	p	u	n/a	n/a	control_lip	n/a	n/a
2998.8965	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	243	no
2998.9465	0	stimulus	n/a	n/a	u	t	n/a	n/a	lip	n/a	n/a
3002.9095	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	244	yes
3002.9595	0	stimulus	n/a	n/a	d	i	n/a	n/a	lip	n/a	n/a
3006.9035	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	245	no
3006.9535	0	stimulus	n/a	n/a	u	t	n/a	n/a	control_lip	n/a	n/a
3010.909	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	246	no
3010.959	0	stimulus	n/a	n/a	e	b	n/a	n/a	control_lip	n/a	n/a
3014.902	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	247	yes
3014.952	0	stimulus	n/a	n/a	d	o	n/a	n/a	control_lip	n/a	n/a
3018.91	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	248	no
3018.96	0	stimulus	n/a	n/a	p	u	n/a	n/a	lip	n/a	n/a
3022.9145	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	249	no
3022.9645	0	stimulus	n/a	n/a	i	d	n/a	n/a	control_lip	n/a	n/a
3026.903	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	250	no
3026.953	0	stimulus	n/a	n/a	t	e	n/a	n/a	lip	n/a	n/a
3030.8985	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	251	yes
3030.9485	0	stimulus	n/a	n/a	b	a	n/a	n/a	lip	n/a	n/a
3034.8995	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	252	no
3034.9495	0	stimulus	n/a	n/a	o	d	n/a	n/a	control_lip	n/a	n/a
3038.9075	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	253	yes
3038.9575	0	stimulus	n/a	n/a	d	i	n/a	n/a	lip	n/a	n/a
3042.9035	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	254	yes
3042.9535	0	stimulus	n/a	n/a	b	u	n/a	n/a	lip	n/a	n/a
3046.908	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	255	no
3046.958	0	stimulus	n/a	n/a	p	e	n/a	n/a	control_lip	n/a	n/a
3050.896	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	256	no
3050.946	0	stimulus	n/a	n/a	t	i	n/a	n/a	lip	n/a	n/a
3054.909	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	257	no
3054.959	0	stimulus	n/a	n/a	u	p	n/a	n/a	lip	n/a	n/a
3058.9045	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	258	no
3058.9545	0	stimulus	n/a	n/a	u	b	n/a	n/a	control_lip	n/a	n/a
3062.9005	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	259	no
3062.9505	0	stimulus	n/a	n/a	i	t	n/a	n/a	lip	n/a	n/a
3066.8985	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	260	no
3066.9485	0	stimulus	n/a	n/a	u	p	n/a	n/a	control_lip	n/a	n/a
3070.9095	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	261	yes
3070.9595	0	stimulus	n/a	n/a	d	o	n/a	n/a	lip	n/a	n/a
3074.9095	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	262	yes
3074.9595	0	stimulus	n/a	n/a	b	i	n/a	n/a	control_lip	n/a	n/a
3078.902	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	263	yes
3078.952	0	stimulus	n/a	n/a	d	e	n/a	n/a	lip	n/a	n/a
3082.896	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	264	no
3082.946	0	stimulus	n/a	n/a	o	t	n/a	n/a	control_lip	n/a	n/a
3086.8945	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	265	yes
3086.9445	0	stimulus	n/a	n/a	d	a	n/a	n/a	lip	n/a	n/a
3090.907	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	266	yes
3090.957	0	stimulus	n/a	n/a	b	e	n/a	n/a	lip	n/a	n/a
3094.9025	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	267	no
3094.9525	0	stimulus	n/a	n/a	i	b	n/a	n/a	lip	n/a	n/a
3098.8995	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	268	no
3098.9495	0	stimulus	n/a	n/a	p	i	n/a	n/a	control_lip	n/a	n/a
3102.8955	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	269	yes
3102.9455	0	stimulus	n/a	n/a	b	i	n/a	n/a	lip	n/a	n/a
3106.9085	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	270	no
3106.9585	0	stimulus	n/a	n/a	i	p	n/a	n/a	lip	n/a	n/a
3110.905	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	271	no
3110.955	0	stimulus	n/a	n/a	e	t	n/a	n/a	lip	n/a	n/a
3114.9135	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	272	no
3114.9635	0	stimulus	n/a	n/a	o	d	n/a	n/a	control_lip	n/a	n/a
3118.897	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	273	yes
3118.947	0	stimulus	n/a	n/a	d	a	n/a	n/a	lip	n/a	n/a
3122.903	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	274	yes
3122.953	0	stimulus	n/a	n/a	b	e	n/a	n/a	control_lip	n/a	n/a
3126.905	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	275	no
3126.955	0	stimulus	n/a	n/a	p	a	n/a	n/a	lip	n/a	n/a
3130.9015	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	276	no
3130.9515	0	stimulus	n/a	n/a	a	p	n/a	n/a	lip	n/a	n/a
3134.8975	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	277	no
3134.9475	0	stimulus	n/a	n/a	u	d	n/a	n/a	lip	n/a	n/a
3138.897	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	278	no
3138.947	0	stimulus	n/a	n/a	t	a	n/a	n/a	control_lip	n/a	n/a
3142.907	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	279	no
3142.957	0	stimulus	n/a	n/a	e	b	n/a	n/a	lip	n/a	n/a
3146.9055	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	280	no
3146.9555	0	stimulus	n/a	n/a	o	p	n/a	n/a	control_lip	n/a	n/a
3150.9025	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	281	no
3150.9525	0	stimulus	n/a	n/a	t	e	n/a	n/a	control_lip	n/a	n/a
3154.895	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	282	no
3154.945	0	stimulus	n/a	n/a	a	p	n/a	n/a	lip	n/a	n/a
3158.9185	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	283	yes
3158.9685	0	stimulus	n/a	n/a	b	o	n/a	n/a	control_lip	n/a	n/a
3162.913	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	284	no
3162.963	0	stimulus	n/a	n/a	t	i	n/a	n/a	control_lip	n/a	n/a
3166.911	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	285	no
3166.961	0	stimulus	n/a	n/a	a	b	n/a	n/a	control_lip	n/a	n/a
3170.899	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	286	no
3170.949	0	stimulus	n/a	n/a	p	o	n/a	n/a	control_lip	n/a	n/a
3174.9085	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	287	no
3174.9585	0	stimulus	n/a	n/a	a	d	n/a	n/a	lip	n/a	n/a
3178.9045	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	288	no
3178.9545	0	stimulus	n/a	n/a	i	p	n/a	n/a	lip	n/a	n/a
3198.902	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	289	no
3198.952	0	stimulus	n/a	n/a	o	t	n/a	n/a	lip	n/a	n/a
3202.8975	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	290	no
3202.9475	0	stimulus	n/a	n/a	t	i	n/a	n/a	lip	n/a	n/a
3206.9055	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	291	yes
3206.9555	0	stimulus	n/a	n/a	d	e	n/a	n/a	control_lip	n/a	n/a
3210.9065	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	292	no
3210.9565	0	stimulus	n/a	n/a	u	b	n/a	n/a	lip	n/a	n/a
3214.903	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	293	no
3214.953	0	stimulus	n/a	n/a	o	d	n/a	n/a	lip	n/a	n/a
3218.886	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	294	yes
3218.936	0	stimulus	n/a	n/a	b	i	n/a	n/a	control_lip	n/a	n/a
3222.8955	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	295	no
3222.9455	0	stimulus	n/a	n/a	p	e	n/a	n/a	lip	n/a	n/a
3226.9125	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	296	no
3226.9625	0	stimulus	n/a	n/a	o	p	n/a	n/a	control_lip	n/a	n/a
3230.904	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	297	no
3230.954	0	stimulus	n/a	n/a	i	d	n/a	n/a	lip	n/a	n/a
3234.9005	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	298	no
3234.9505	0	stimulus	n/a	n/a	o	p	n/a	n/a	lip	n/a	n/a
3238.896	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	299	no
3238.946	0	stimulus	n/a	n/a	e	p	n/a	n/a	lip	n/a	n/a
3242.909	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	300	yes
3242.959	0	stimulus	n/a	n/a	b	o	n/a	n/a	lip	n/a	n/a
3246.893	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	301	yes
3246.943	0	stimulus	n/a	n/a	d	e	n/a	n/a	control_lip	n/a	n/a
3250.9015	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	302	no
3250.9515	0	stimulus	n/a	n/a	t	o	n/a	n/a	lip	n/a	n/a
3254.8975	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	303	no
3254.9475	0	stimulus	n/a	n/a	a	p	n/a	n/a	lip	n/a	n/a
3258.9105	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	304	no
3258.9605	0	stimulus	n/a	n/a	t	a	n/a	n/a	control_lip	n/a	n/a
3262.9105	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	305	no
3262.9605	0	stimulus	n/a	n/a	e	d	n/a	n/a	control_lip	n/a	n/a
3266.9045	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	306	no
3266.9545	0	stimulus	n/a	n/a	i	b	n/a	n/a	control_lip	n/a	n/a
3270.8985	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	307	no
3270.9485	0	stimulus	n/a	n/a	p	o	n/a	n/a	lip	n/a	n/a
3274.9235	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	308	yes
3274.9735	0	stimulus	n/a	n/a	b	u	n/a	n/a	control_lip	n/a	n/a
3278.912	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	309	no
3278.962	0	stimulus	n/a	n/a	i	p	n/a	n/a	control_lip	n/a	n/a
3282.903	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	310	no
3282.953	0	stimulus	n/a	n/a	u	t	n/a	n/a	lip	n/a	n/a
3286.9	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	311	no
3286.95	0	stimulus	n/a	n/a	o	t	n/a	n/a	lip	n/a	n/a
3290.896	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	312	no
3290.946	0	stimulus	n/a	n/a	p	i	n/a	n/a	lip	n/a	n/a
3294.9085	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	313	no
3294.9585	0	stimulus	n/a	n/a	o	b	n/a	n/a	lip	n/a	n/a
3298.904	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	314	no
3298.954	0	stimulus	n/a	n/a	a	t	n/a	n/a	lip	n/a	n/a
3302.8985	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	315	yes
3302.9485	0	stimulus	n/a	n/a	b	a	n/a	n/a	control_lip	n/a	n/a
3306.297	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	316	no
3306.347	0	stimulus	n/a	n/a	e	d	n/a	n/a	control_lip	n/a	n/a
3314.9055	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	317	no
3314.9555	0	stimulus	n/a	n/a	e	t	n/a	n/a	lip	n/a	n/a
3318.9015	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	318	no
3318.9515	0	stimulus	n/a	n/a	p	a	n/a	n/a	lip	n/a	n/a
3322.898	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	319	no
3322.948	0	stimulus	n/a	n/a	a	p	n/a	n/a	lip	n/a	n/a
3326.911	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	320	no
