onset	duration	trial_type	category	manner	phoneme1	phoneme2	place	tms_intensity	tms_target	trial	voicing
1031.1595	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	165	no
1031.2095	0	stimulus	n/a	n/a	p	e	n/a	n/a	control_lip	n/a	n/a
1035.1865	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	166	yes
1035.2365	0	stimulus	n/a	n/a	d	i	n/a	n/a	lip	n/a	n/a
1039.194	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	167	no
1039.244	0	stimulus	n/a	n/a	o	p	n/a	n/a	lip	n/a	n/a
1043.187	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	168	no
1043.237	0	stimulus	n/a	n/a	e	b	n/a	n/a	control_lip	n/a	n/a
1047.1735	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	169	no
1047.2235	0	stimulus	n/a	n/a	a	t	n/a	n/a	lip	n/a	n/a
1051.1815	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	170	no
1051.2315	0	stimulus	n/a	n/a	p	a	n/a	n/a	control_lip	n/a	n/a
1055.1665	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	171	no
1055.2165	0	stimulus	n/a	n/a	t	u	n/a	n/a	control_lip	n/a	n/a
1059.162	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	172	yes
1059.212	0	stimulus	n/a	n/a	b	i	n/a	n/a	lip	n/a	n/a
1063.1585	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	173	no
1063.2085	0	stimulus	n/a	n/a	o	b	n/a	n/a	lip	n/a	n/a
1067.171	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	174	no
1067.221	0	stimulus	n/a	n/a	p	i	n/a	n/a	lip	n/a	n/a
1071.1675	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	175	no
1071.2175	0	stimulus	n/a	n/a	a	t	n/a	n/a	lip	n/a	n/a
1075.147	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	176	yes
1075.197	0	stimulus	n/a	n/a	b	a	n/a	n/a	lip	n/a	n/a
1079.1595	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	177	no
1079.2095	0	stimulus	n/a	n/a	p	u	n/a	n/a	lip	n/a	n/a
1083.155	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	178	no
1083.205	0	stimulus	n/a	n/a	t	u	n/a	n/a	lip	n/a	n/a
1103.2025	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	179	no
1103.2525	0	stimulus	n/a	n/a	t	i	n/a	n/a	lip	n/a	n/a
1107.1715	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	180	no
1107.2215	0	stimulus	n/a	n/a	u	d	n/a	n/a	control_lip	n/a	n/a
1111.1615	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	181	no
1111.2115	0	stimulus	n/a	n/a	t	a	n/a	n/a	lip	n/a	n/a
1115.175	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	182	no
1115.225	0	stimulus	n/a	n/a	t	e	n/a	n/a	lip	n/a	n/a
1119.188	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	183	no
1119.238	0	stimulus	n/a	n/a	p	i	n/a	n/a	lip	n/a	n/a
1123.1655	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	184	no
1123.2155	0	stimulus	n/a	n/a	o	b	n/a	n/a	control_lip	n/a	n/a
1127.171	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	185	yes
1127.221	0	stimulus	n/a	n/a	d	a	n/a	n/a	control_lip	n/a	n/a
1131.175	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	186	yes
1131.225	0	stimulus	n/a	n/a	b	e	n/a	n/a	lip	n/a	n/a
1135.1715	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	187	no
1135.2215	0	stimulus	n/a	n/a	i	t	n/a	n/a	lip	n/a	n/a
1139.1395	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	188	no
1139.1895	0	stimulus	n/a	n/a	i	p	n/a	n/a	control_lip	n/a	n/a
1143.174	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	189	no
1143.224	0	stimulus	n/a	n/a	i	t	n/a	n/a	control_lip	n/a	n/a
1147.169	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	190	no
1147.219	0	stimulus	n/a	n/a	a	d	n/a	n/a	control_lip	n/a	n/a
1151.1595	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	191	no
1151.2095	0	stimulus	n/a	n/a	t	o	n/a	n/a	control_lip	n/a	n/a
1155.1855	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	192	no
1155.2355	0	stimulus	n/a	n/a	p	e	n/a	n/a	lip	n/a	n/a
1159.1655	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	193	no
1159.2155	0	stimulus	n/a	n/a	e	t	n/a	n/a	lip	n/a	n/a
1163.161	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	194	no
1163.211	0	stimulus	n/a	n/a	t	i	n/a	n/a	lip	n/a	n/a
1167.1575	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	195	no
1167.2075	0	stimulus	n/a	n/a	t	a	n/a	n/a	lip	n/a	n/a
1171.164	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	196	no
1171.214	0	stimulus	n/a	n/a	u	p	n/a	n/a	control_lip	n/a	n/a
1179.162	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	197	no
1179.212	0	stimulus	n/a	n/a	u	t	n/a	n/a	lip	n/a	n/a
1183.159	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	198	yes
1183.209	0	stimulus	n/a	n/a	d	e	n/a	n/a	lip	n/a	n/a
1187.171	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	199	no
1187.221	0	stimulus	n/a	n/a	p	o	n/a	n/a	lip	n/a	n/a
1191.167	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	200	no
1191.217	0	stimulus	n/a	n/a	e	p	n/a	n/a	lip	n/a	n/a
1195.175	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	201	no
1195.225	0	stimulus	n/a	n/a	e	d	n/a	n/a	control_lip	n/a	n/a
1199.176	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	202	no
1199.226	0	stimulus	n/a	n/a	u	t	n/a	n/a	lip	n/a	n/a
1203.1785	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	203	no
1203.2285	0	stimulus	n/a	n/a	i	b	n/a	n/a	control_lip	n/a	n/a
1207.1785	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	204	no
1207.2285	0	stimulus	n/a	n/a	e	p	n/a	n/a	control_lip	n/a	n/a
1211.183	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	205	yes
1211.233	0	stimulus	n/a	n/a	b	e	n/a	n/a	control_lip	n/a	n/a
1215.1605	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	206	no
1215.2105	0	stimulus	n/a	n/a	i	d	n/a	n/a	lip	n/a	n/a
1219.1755	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	207	no
1219.2255	0	stimulus	n/a	n/a	u	b	n/a	n/a	lip	n/a	n/a
1223.159	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	208	yes
1223.209	0	stimulus	n/a	n/a	d	u	n/a	n/a	control_lip	n/a	n/a
1227.1655	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	209	no
1227.2155	0	stimulus	n/a	n/a	p	o	n/a	n/a	lip	n/a	n/a
1231.1745	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	210	no
1231.2245	0	stimulus	n/a	n/a	t	i	n/a	n/a	control_lip	n/a	n/a
1235.18	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	211	yes
1235.23	0	stimulus	n/a	n/a	b	u	n/a	n/a	control_lip	n/a	n/a
1239.17	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	212	yes
1239.22	0	stimulus	n/a	n/a	d	e	n/a	n/a	lip	n/a	n/a
1243.166	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	213	no
1243.216	0	stimulus	n/a	n/a	p	e	n/a	n/a	lip	n/a	n/a
1247.163	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	214	yes
1247.213	0	stimulus	n/a	n/a	d	u	n/a	n/a	lip	n/a	n/a
1251.1765	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	215	no
1251.2265	0	stimulus	n/a	n/a	i	p	n/a	n/a	lip	n/a	n/a
1255.17	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	216	no
1255.22	0	stimulus	n/a	n/a	a	d	n/a	n/a	control_lip	n/a	n/a
1259.187	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	217	yes
1259.237	0	stimulus	n/a	n/a	b	o	n/a	n/a	control_lip	n/a	n/a
1263.18	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	218	no
1263.23	0	stimulus	n/a	n/a	o	p	n/a	n/a	lip	n/a	n/a
1267.1575	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	219	no
1267.2075	0	stimulus	n/a	n/a	t	e	n/a	n/a	control_lip	n/a	n/a
1271.1725	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	220	yes
1271.2225	0	stimulus	n/a	n/a	b	i	n/a	n/a	lip	n/a	n/a
1275.1725	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	221	no
1275.2225	0	stimulus	n/a	n/a	a	p	n/a	n/a	control_lip	n/a	n/a
1279.1815	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	222	no
1279.2315	0	stimulus	n/a	n/a	u	b	n/a	n/a	lip	n/a	n/a
1283.1615	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	223	no
1283.2115	0	stimulus	n/a	n/a	i	b	n/a	n/a	lip	n/a	n/a
1287.174	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	224	no
1287.224	0	stimulus	n/a	n/a	o	p	n/a	n/a	lip	n/a	n/a
1291.1695	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	225	no
1291.2195	0	stimulus	n/a	n/a	u	p	n/a	n/a	lip	n/a	n/a
1295.1655	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	226	no
1295.2155	0	stimulus	n/a	n/a	e	d	n/a	n/a	lip	n/a	n/a
1299.1625	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	227	no
1299.2125	0	stimulus	n/a	n/a	a	b	n/a	n/a	lip	n/a	n/a
1303.187	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	228	no
1303.237	0	stimulus	n/a	n/a	p	o	n/a	n/a	lip	n/a	n/a
1307.171	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	229	no
1307.221	0	stimulus	n/a	n/a	o	d	n/a	n/a	lip	n/a	n/a
1311.166	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	230	yes
1311.216	0	stimulus	n/a	n/a	d	i	n/a	n/a	control_lip	n/a	n/a
1315.169	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	231	no
1315.219	0	stimulus	n/a	n/a	t	e	n/a	n/a	control_lip	n/a	n/a
1319.159	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	232	no
1319.209	0	stimulus	n/a	n/a	u	p	n/a	n/a	lip	n/a	n/a
1323.172	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	233	no
1323.222	0	stimulus	n/a	n/a	t	o	n/a	n/a	lip	n/a	n/a
1327.1895	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	234	no
1327.2395	0	stimulus	n/a	n/a	o	b	n/a	n/a	control_lip	n/a	n/a
1331.164	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	235	no
1331.214	0	stimulus	n/a	n/a	i	t	n/a	n/a	lip	n/a	n/a
1335.1765	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	236	no
1335.2265	0	stimulus	n/a	n/a	e	t	n/a	n/a	lip	n/a	n/a
1339.1725	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	237	no
1339.2225	0	stimulus	n/a	n/a	u	d	n/a	n/a	control_lip	n/a	n/a
2652.262	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	238	no
2652.312	0	stimulus	n/a	n/a	u	d	n/a	n/a	tongue	n/a	n/a
2656.2415	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	239	no
2656.2915	0	stimulus	n/a	n/a	a	d	n/a	n/a	tongue	n/a	n/a
2660.255	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	240	no
2660.305	0	stimulus	n/a	n/a	p	u	n/a	n/a	tongue	n/a	n/a
2664.261	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	241	no
2664.311	0	stimulus	n/a	n/a	i	t	n/a	n/a	control_tongue	n/a	n/a
2668.2465	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	242	yes
2668.2965	0	stimulus	n/a	n/a	b	o	n/a	n/a	tongue	n/a	n/a
2672.2425	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	243	no
2672.2925	0	stimulus	n/a	n/a	i	d	n/a	n/a	tongue	n/a	n/a
2676.2725	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	244	no
2676.3225	0	stimulus	n/a	n/a	e	b	n/a	n/a	tongue	n/a	n/a
2680.2515	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	245	no
2680.3015	0	stimulus	n/a	n/a	a	d	n/a	n/a	tongue	n/a	n/a
2684.2665	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	246	no
2684.3165	0	stimulus	n/a	n/a	p	a	n/a	n/a	tongue	n/a	n/a
2688.261	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	247	no
2688.311	0	stimulus	n/a	n/a	e	t	n/a	n/a	control_tongue	n/a	n/a
2692.2405	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	248	yes
2692.2905	0	stimulus	n/a	n/a	d	a	n/a	n/a	tongue	n/a	n/a
2696.253	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	249	yes
2696.303	0	stimulus	n/a	n/a	b	i	n/a	n/a	tongue	n/a	n/a
2700.266	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	250	yes
2700.316	0	stimulus	n/a	n/a	b	e	n/a	n/a	tongue	n/a	n/a
2704.26	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	251	no
2704.31	0	stimulus	n/a	n/a	p	u	n/a	n/a	control_tongue	n/a	n/a
2708.2575	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	252	no
2708.3075	0	stimulus	n/a	n/a	u	t	n/a	n/a	tongue	n/a	n/a
2712.2545	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	253	yes
2712.3045	0	stimulus	n/a	n/a	d	i	n/a	n/a	tongue	n/a	n/a
2716.2485	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	254	no
2716.2985	0	stimulus	n/a	n/a	u	t	n/a	n/a	control_tongue	n/a	n/a
2720.2455	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	255	no
2720.2955	0	stimulus	n/a	n/a	e	b	n/a	n/a	control_tongue	n/a	n/a
2724.253	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	256	yes
2724.303	0	stimulus	n/a	n/a	d	o	n/a	n/a	control_tongue	n/a	n/a
2728.2715	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	257	no
2728.3215	0	stimulus	n/a	n/a	p	u	n/a	n/a	tongue	n/a	n/a
2732.2785	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	258	no
2732.3285	0	stimulus	n/a	n/a	i	d	n/a	n/a	control_tongue	n/a	n/a
2736.2465	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	259	no
2736.2965	0	stimulus	n/a	n/a	t	e	n/a	n/a	tongue	n/a	n/a
2740.2435	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	260	yes
2740.2935	0	stimulus	n/a	n/a	b	a	n/a	n/a	tongue	n/a	n/a
2744.2495	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	261	no
2744.2995	0	stimulus	n/a	n/a	o	d	n/a	n/a	control_tongue	n/a	n/a
2748.2695	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	262	yes
2748.3195	0	stimulus	n/a	n/a	d	i	n/a	n/a	tongue	n/a	n/a
2752.2485	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	263	yes
2752.2985	0	stimulus	n/a	n/a	b	u	n/a	n/a	tongue	n/a	n/a
2756.248	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	264	no
2756.298	0	stimulus	n/a	n/a	p	e	n/a	n/a	control_tongue	n/a	n/a
2760.2565	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	265	no
2760.3065	0	stimulus	n/a	n/a	t	i	n/a	n/a	tongue	n/a	n/a
2764.253	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	266	no
2764.303	0	stimulus	n/a	n/a	u	p	n/a	n/a	tongue	n/a	n/a
2768.2425	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	267	no
2768.2925	0	stimulus	n/a	n/a	u	b	n/a	n/a	control_tongue	n/a	n/a
2772.245	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	268	no
2772.295	0	stimulus	n/a	n/a	i	t	n/a	n/a	tongue	n/a	n/a
2776.2515	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	269	no
2776.3015	0	stimulus	n/a	n/a	u	p	n/a	n/a	control_tongue	n/a	n/a
2780.254	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	270	yes
2780.304	0	stimulus	n/a	n/a	d	o	n/a	n/a	tongue	n/a	n/a
2784.255	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	271	yes
2784.305	0	stimulus	n/a	n/a	b	i	n/a	n/a	control_tongue	n/a	n/a
2788.247	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	272	yes
2788.297	0	stimulus	n/a	n/a	d	e	n/a	n/a	tongue	n/a	n/a
2792.2465	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	273	no
2792.2965	0	stimulus	n/a	n/a	o	t	n/a	n/a	control_tongue	n/a	n/a
2796.272	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	274	yes
2796.322	0	stimulus	n/a	n/a	d	a	n/a	n/a	tongue	n/a	n/a
2800.2515	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	275	yes
2800.3015	0	stimulus	n/a	n/a	b	e	n/a	n/a	tongue	n/a	n/a
2804.248	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	276	no
2804.298	0	stimulus	n/a	n/a	i	b	n/a	n/a	tongue	n/a	n/a
2808.251	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	277	no
2808.301	0	stimulus	n/a	n/a	p	i	n/a	n/a	control_tongue	n/a	n/a
2812.2575	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	278	yes
2812.3075	0	stimulus	n/a	n/a	b	i	n/a	n/a	tongue	n/a	n/a
2816.2525	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	279	no
2816.3025	0	stimulus	n/a	n/a	i	p	n/a	n/a	tongue	n/a	n/a
2820.2485	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	280	no
2820.2985	0	stimulus	n/a	n/a	e	t	n/a	n/a	tongue	n/a	n/a
2824.2545	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	281	no
2824.3045	0	stimulus	n/a	n/a	o	d	n/a	n/a	control_tongue	n/a	n/a
2828.274	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	282	yes
2828.324	0	stimulus	n/a	n/a	d	a	n/a	n/a	tongue	n/a	n/a
2832.2795	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	283	yes
2832.3295	0	stimulus	n/a	n/a	b	e	n/a	n/a	control_tongue	n/a	n/a
2836.2515	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	284	no
2836.3015	0	stimulus	n/a	n/a	p	a	n/a	n/a	tongue	n/a	n/a
2840.229	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	285	no
2840.279	0	stimulus	n/a	n/a	a	p	n/a	n/a	tongue	n/a	n/a
2844.259	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	286	no
2844.309	0	stimulus	n/a	n/a	u	d	n/a	n/a	tongue	n/a	n/a
2848.263	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	287	no
2848.313	0	stimulus	n/a	n/a	t	a	n/a	n/a	control_tongue	n/a	n/a
2852.2685	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	288	no
2852.3185	0	stimulus	n/a	n/a	e	b	n/a	n/a	tongue	n/a	n/a
2856.267	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	289	no
2856.317	0	stimulus	n/a	n/a	o	p	n/a	n/a	control_tongue	n/a	n/a
2860.2695	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	290	no
2860.3195	0	stimulus	n/a	n/a	t	e	n/a	n/a	control_tongue	n/a	n/a
2864.256	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	291	no
2864.306	0	stimulus	n/a	n/a	a	p	n/a	n/a	tongue	n/a	n/a
2868.2695	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	292	yes
2868.3195	0	stimulus	n/a	n/a	b	o	n/a	n/a	control_tongue	n/a	n/a
2872.255	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	293	no
2872.305	0	stimulus	n/a	n/a	t	i	n/a	n/a	control_tongue	n/a	n/a
2876.257	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	294	no
2876.307	0	stimulus	n/a	n/a	a	b	n/a	n/a	control_tongue	n/a	n/a
2880.2595	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	295	no
2880.3095	0	stimulus	n/a	n/a	p	o	n/a	n/a	control_tongue	n/a	n/a
2884.253	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	296	no
2884.303	0	stimulus	n/a	n/a	a	d	n/a	n/a	tongue	n/a	n/a
2888.2655	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	297	no
2888.3155	0	stimulus	n/a	n/a	i	p	n/a	n/a	tongue	n/a	n/a
2908.2465	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	298	no
2908.2965	0	stimulus	n/a	n/a	o	t	n/a	n/a	tongue	n/a	n/a
2912.242	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	299	no
2912.292	0	stimulus	n/a	n/a	t	i	n/a	n/a	tongue	n/a	n/a
2916.248	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	300	yes
2916.298	0	stimulus	n/a	n/a	d	e	n/a	n/a	control_tongue	n/a	n/a
2920.2515	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	301	no
2920.3015	0	stimulus	n/a	n/a	u	b	n/a	n/a	tongue	n/a	n/a
2924.2475	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	302	no
2924.2975	0	stimulus	n/a	n/a	o	d	n/a	n/a	tongue	n/a	n/a
2928.243	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	303	yes
2928.293	0	stimulus	n/a	n/a	b	i	n/a	n/a	control_tongue	n/a	n/a
2932.2745	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	304	no
2932.3245	0	stimulus	n/a	n/a	p	e	n/a	n/a	tongue	n/a	n/a
2936.287	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	305	no
2936.337	0	stimulus	n/a	n/a	o	p	n/a	n/a	control_tongue	n/a	n/a
2940.249	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	306	no
2940.299	0	stimulus	n/a	n/a	i	d	n/a	n/a	tongue	n/a	n/a
2944.2445	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	307	no
2944.2945	0	stimulus	n/a	n/a	o	p	n/a	n/a	tongue	n/a	n/a
2948.258	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	308	no
2948.308	0	stimulus	n/a	n/a	e	p	n/a	n/a	tongue	n/a	n/a
2952.2535	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	309	yes
2952.3035	0	stimulus	n/a	n/a	b	o	n/a	n/a	tongue	n/a	n/a
2956.242	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	310	yes
2956.292	0	stimulus	n/a	n/a	d	e	n/a	n/a	control_tongue	n/a	n/a
2960.2465	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	311	no
2960.2965	0	stimulus	n/a	n/a	t	o	n/a	n/a	tongue	n/a	n/a
2964.2415	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	312	no
2964.2915	0	stimulus	n/a	n/a	a	p	n/a	n/a	tongue	n/a	n/a
2968.251	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	313	no
2968.301	0	stimulus	n/a	n/a	t	a	n/a	n/a	control_tongue	n/a	n/a
2972.2525	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	314	no
2972.3025	0	stimulus	n/a	n/a	e	d	n/a	n/a	control_tongue	n/a	n/a
2976.2495	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	315	no
2976.2995	0	stimulus	n/a	n/a	i	b	n/a	n/a	control_tongue	n/a	n/a
2980.2435	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	316	no
2980.2935	0	stimulus	n/a	n/a	p	o	n/a	n/a	tongue	n/a	n/a
2984.261	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	317	yes
2984.311	0	stimulus	n/a	n/a	b	u	n/a	n/a	control_tongue	n/a	n/a
2988.2515	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	318	no
2988.3015	0	stimulus	n/a	n/a	i	p	n/a	n/a	control_tongue	n/a	n/a
2992.2645	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	319	no
2992.3145	0	stimulus	n/a	n/a	u	t	n/a	n/a	tongue	n/a	n/a
2996.2615	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	320	no
2996.3115	0	stimulus	n/a	n/a	o	t	n/a	n/a	tongue	n/a	n/a
3000.257	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	321	no
3000.307	0	stimulus	n/a	n/a	p	i	n/a	n/a	tongue	n/a	n/a
3004.253	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	322	no
3004.303	0	stimulus	n/a	n/a	o	b	n/a	n/a	tongue	n/a	n/a
3008.249	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	323	no
