onset	duration	trial_type	category	manner	phoneme1	phoneme2	place	tms_intensity	tms_target	trial	voicing
888.5015	0	stimulus	n/a	n/a	p	i	n/a	n/a	control_tongue	n/a	n/a
892.468	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	162	yes
892.518	0	stimulus	n/a	n/a	b	o	n/a	n/a	tongue	n/a	n/a
896.464	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	163	no
896.514	0	stimulus	n/a	n/a	o	t	n/a	n/a	control_tongue	n/a	n/a
900.46	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	164	no
900.51	0	stimulus	n/a	n/a	u	b	n/a	n/a	tongue	n/a	n/a
904.456	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	165	no
904.506	0	stimulus	n/a	n/a	o	t	n/a	n/a	tongue	n/a	n/a
908.462	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	166	no
908.512	0	stimulus	n/a	n/a	p	e	n/a	n/a	control_tongue	n/a	n/a
912.4645	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	167	yes
912.5145	0	stimulus	n/a	n/a	d	i	n/a	n/a	tongue	n/a	n/a
916.468	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	168	no
916.518	0	stimulus	n/a	n/a	o	p	n/a	n/a	tongue	n/a	n/a
920.468	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	169	no
920.518	0	stimulus	n/a	n/a	e	b	n/a	n/a	control_tongue	n/a	n/a
924.4695	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	170	no
924.5195	0	stimulus	n/a	n/a	a	t	n/a	n/a	tongue	n/a	n/a
928.465	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	171	no
928.515	0	stimulus	n/a	n/a	p	a	n/a	n/a	control_tongue	n/a	n/a
932.464	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	172	no
932.514	0	stimulus	n/a	n/a	t	u	n/a	n/a	control_tongue	n/a	n/a
936.4595	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	173	yes
936.5095	0	stimulus	n/a	n/a	b	i	n/a	n/a	tongue	n/a	n/a
940.454	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	174	no
940.504	0	stimulus	n/a	n/a	o	b	n/a	n/a	tongue	n/a	n/a
944.4675	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	175	no
944.5175	0	stimulus	n/a	n/a	p	i	n/a	n/a	tongue	n/a	n/a
948.463	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	176	no
948.513	0	stimulus	n/a	n/a	a	t	n/a	n/a	tongue	n/a	n/a
952.46	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	177	yes
952.51	0	stimulus	n/a	n/a	b	a	n/a	n/a	tongue	n/a	n/a
956.4555	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	178	no
956.5055	0	stimulus	n/a	n/a	p	u	n/a	n/a	tongue	n/a	n/a
960.468	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	179	no
960.518	0	stimulus	n/a	n/a	t	u	n/a	n/a	tongue	n/a	n/a
980.4655	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	180	no
980.5155	0	stimulus	n/a	n/a	t	i	n/a	n/a	tongue	n/a	n/a
984.462	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	181	no
984.512	0	stimulus	n/a	n/a	u	d	n/a	n/a	control_tongue	n/a	n/a
988.4575	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	182	no
988.5075	0	stimulus	n/a	n/a	t	a	n/a	n/a	tongue	n/a	n/a
992.4535	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	183	no
992.5035	0	stimulus	n/a	n/a	t	e	n/a	n/a	tongue	n/a	n/a
996.467	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	184	no
996.517	0	stimulus	n/a	n/a	p	i	n/a	n/a	tongue	n/a	n/a
1000.454	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	185	no
1000.504	0	stimulus	n/a	n/a	o	b	n/a	n/a	control_tongue	n/a	n/a
1004.4565	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	186	yes
1004.5065	0	stimulus	n/a	n/a	d	a	n/a	n/a	control_tongue	n/a	n/a
1008.4545	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	187	yes
1008.5045	0	stimulus	n/a	n/a	b	e	n/a	n/a	tongue	n/a	n/a
1012.4675	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	188	no
1012.5175	0	stimulus	n/a	n/a	i	t	n/a	n/a	tongue	n/a	n/a
1020.4575	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	189	no
1020.5075	0	stimulus	n/a	n/a	i	t	n/a	n/a	control_tongue	n/a	n/a
1024.4595	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	190	no
1024.5095	0	stimulus	n/a	n/a	a	d	n/a	n/a	control_tongue	n/a	n/a
1028.4665	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	191	no
1028.5165	0	stimulus	n/a	n/a	t	o	n/a	n/a	control_tongue	n/a	n/a
1032.465	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	192	no
1032.515	0	stimulus	n/a	n/a	p	e	n/a	n/a	tongue	n/a	n/a
1036.462	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	193	no
1036.512	0	stimulus	n/a	n/a	e	t	n/a	n/a	tongue	n/a	n/a
1040.457	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	194	no
1040.507	0	stimulus	n/a	n/a	t	i	n/a	n/a	tongue	n/a	n/a
1044.47	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	195	no
1044.52	0	stimulus	n/a	n/a	t	a	n/a	n/a	tongue	n/a	n/a
1048.467	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	196	no
1048.517	0	stimulus	n/a	n/a	u	p	n/a	n/a	control_tongue	n/a	n/a
1052.4625	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	197	no
1052.5125	0	stimulus	n/a	n/a	t	u	n/a	n/a	tongue	n/a	n/a
1056.459	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	198	no
1056.509	0	stimulus	n/a	n/a	u	t	n/a	n/a	tongue	n/a	n/a
1060.454	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	199	yes
1060.504	0	stimulus	n/a	n/a	d	e	n/a	n/a	tongue	n/a	n/a
1064.467	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	200	no
1064.517	0	stimulus	n/a	n/a	p	o	n/a	n/a	tongue	n/a	n/a
1068.4635	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	201	no
1068.5135	0	stimulus	n/a	n/a	e	p	n/a	n/a	tongue	n/a	n/a
1072.461	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	202	no
1072.511	0	stimulus	n/a	n/a	e	d	n/a	n/a	control_tongue	n/a	n/a
1076.456	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	203	no
1076.506	0	stimulus	n/a	n/a	u	t	n/a	n/a	tongue	n/a	n/a
1080.4665	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	204	no
1080.5165	0	stimulus	n/a	n/a	i	b	n/a	n/a	control_tongue	n/a	n/a
1084.466	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	205	no
1084.516	0	stimulus	n/a	n/a	e	p	n/a	n/a	control_tongue	n/a	n/a
1088.4665	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	206	yes
1088.5165	0	stimulus	n/a	n/a	b	e	n/a	n/a	control_tongue	n/a	n/a
1092.4565	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	207	no
1092.5065	0	stimulus	n/a	n/a	i	d	n/a	n/a	tongue	n/a	n/a
1096.4695	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	208	no
1096.5195	0	stimulus	n/a	n/a	u	b	n/a	n/a	tongue	n/a	n/a
1100.459	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	209	yes
1100.509	0	stimulus	n/a	n/a	d	u	n/a	n/a	control_tongue	n/a	n/a
1104.4615	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	210	no
1104.5115	0	stimulus	n/a	n/a	p	o	n/a	n/a	tongue	n/a	n/a
1108.4535	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	211	no
1108.5035	0	stimulus	n/a	n/a	t	i	n/a	n/a	control_tongue	n/a	n/a
1112.46	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	212	yes
1112.51	0	stimulus	n/a	n/a	b	u	n/a	n/a	control_tongue	n/a	n/a
1116.4665	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	213	yes
1116.5165	0	stimulus	n/a	n/a	d	e	n/a	n/a	tongue	n/a	n/a
1120.4625	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	214	no
1120.5125	0	stimulus	n/a	n/a	p	e	n/a	n/a	tongue	n/a	n/a
1124.459	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	215	yes
1124.509	0	stimulus	n/a	n/a	d	u	n/a	n/a	tongue	n/a	n/a
1128.455	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	216	no
1128.505	0	stimulus	n/a	n/a	i	p	n/a	n/a	tongue	n/a	n/a
1132.454	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	217	no
1132.504	0	stimulus	n/a	n/a	a	d	n/a	n/a	control_tongue	n/a	n/a
1136.4565	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	218	yes
1136.5065	0	stimulus	n/a	n/a	b	o	n/a	n/a	control_tongue	n/a	n/a
1140.4605	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	219	no
1140.5105	0	stimulus	n/a	n/a	o	p	n/a	n/a	tongue	n/a	n/a
1144.4555	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	220	no
1144.5055	0	stimulus	n/a	n/a	t	e	n/a	n/a	control_tongue	n/a	n/a
1148.469	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	221	yes
1148.519	0	stimulus	n/a	n/a	b	i	n/a	n/a	tongue	n/a	n/a
1152.468	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	222	no
1152.518	0	stimulus	n/a	n/a	a	p	n/a	n/a	control_tongue	n/a	n/a
1156.461	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	223	no
1156.511	0	stimulus	n/a	n/a	u	b	n/a	n/a	tongue	n/a	n/a
1160.4575	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	224	no
1160.5075	0	stimulus	n/a	n/a	i	b	n/a	n/a	tongue	n/a	n/a
1164.47	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	225	no
1164.52	0	stimulus	n/a	n/a	o	p	n/a	n/a	tongue	n/a	n/a
1168.4665	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	226	no
1168.5165	0	stimulus	n/a	n/a	u	p	n/a	n/a	tongue	n/a	n/a
1172.462	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	227	no
1172.512	0	stimulus	n/a	n/a	e	d	n/a	n/a	tongue	n/a	n/a
1176.4585	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	228	no
1176.5085	0	stimulus	n/a	n/a	a	b	n/a	n/a	tongue	n/a	n/a
1180.4715	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	229	no
1180.5215	0	stimulus	n/a	n/a	p	o	n/a	n/a	tongue	n/a	n/a
1184.467	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	230	no
1184.517	0	stimulus	n/a	n/a	o	d	n/a	n/a	tongue	n/a	n/a
1188.4635	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	231	yes
1188.5135	0	stimulus	n/a	n/a	d	i	n/a	n/a	control_tongue	n/a	n/a
1192.457	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	232	no
1192.507	0	stimulus	n/a	n/a	t	e	n/a	n/a	control_tongue	n/a	n/a
1196.4555	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	233	no
1196.5055	0	stimulus	n/a	n/a	u	p	n/a	n/a	tongue	n/a	n/a
1200.468	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	234	no
1200.518	0	stimulus	n/a	n/a	t	o	n/a	n/a	tongue	n/a	n/a
1204.472	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	235	no
1204.522	0	stimulus	n/a	n/a	o	b	n/a	n/a	control_tongue	n/a	n/a
1208.4605	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	236	no
1208.5105	0	stimulus	n/a	n/a	i	t	n/a	n/a	tongue	n/a	n/a
1212.456	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	237	no
1212.506	0	stimulus	n/a	n/a	e	t	n/a	n/a	tongue	n/a	n/a
1216.4575	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	238	no
1216.5075	0	stimulus	n/a	n/a	u	d	n/a	n/a	control_tongue	n/a	n/a
2619.089	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	239	no
2619.139	0	stimulus	n/a	n/a	u	d	n/a	n/a	lip	n/a	n/a
2623.1025	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	240	no
2623.1525	0	stimulus	n/a	n/a	a	d	n/a	n/a	lip	n/a	n/a
2627.1195	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	241	no
2627.1695	0	stimulus	n/a	n/a	p	u	n/a	n/a	lip	n/a	n/a
2631.1235	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	242	no
2631.1735	0	stimulus	n/a	n/a	i	t	n/a	n/a	control_lip	n/a	n/a
2635.09	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	243	yes
2635.14	0	stimulus	n/a	n/a	b	o	n/a	n/a	lip	n/a	n/a
2639.103	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	244	no
2639.153	0	stimulus	n/a	n/a	i	d	n/a	n/a	lip	n/a	n/a
2643.0985	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	245	no
2643.1485	0	stimulus	n/a	n/a	e	b	n/a	n/a	lip	n/a	n/a
2647.095	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	246	no
2647.145	0	stimulus	n/a	n/a	a	d	n/a	n/a	lip	n/a	n/a
2651.132	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	247	no
2651.182	0	stimulus	n/a	n/a	e	t	n/a	n/a	control_lip	n/a	n/a
2659.101	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	248	yes
2659.151	0	stimulus	n/a	n/a	d	a	n/a	n/a	lip	n/a	n/a
2663.097	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	249	yes
2663.147	0	stimulus	n/a	n/a	b	i	n/a	n/a	lip	n/a	n/a
2667.093	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	250	yes
2667.143	0	stimulus	n/a	n/a	b	e	n/a	n/a	lip	n/a	n/a
2671.0785	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	251	no
2671.1285	0	stimulus	n/a	n/a	p	u	n/a	n/a	control_lip	n/a	n/a
2675.102	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	252	no
2675.152	0	stimulus	n/a	n/a	u	t	n/a	n/a	lip	n/a	n/a
2679.0975	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	253	yes
2679.1475	0	stimulus	n/a	n/a	d	i	n/a	n/a	lip	n/a	n/a
2683.1045	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	254	no
2683.1545	0	stimulus	n/a	n/a	u	t	n/a	n/a	control_lip	n/a	n/a
2687.089	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	255	no
2687.139	0	stimulus	n/a	n/a	e	b	n/a	n/a	control_lip	n/a	n/a
2691.113	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	256	yes
2691.163	0	stimulus	n/a	n/a	d	o	n/a	n/a	control_lip	n/a	n/a
2695.0985	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	257	no
2695.1485	0	stimulus	n/a	n/a	p	u	n/a	n/a	lip	n/a	n/a
2699.097	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	258	no
2699.147	0	stimulus	n/a	n/a	i	d	n/a	n/a	control_lip	n/a	n/a
2703.0905	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	259	no
2703.1405	0	stimulus	n/a	n/a	t	e	n/a	n/a	lip	n/a	n/a
2707.104	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	260	yes
2707.154	0	stimulus	n/a	n/a	b	a	n/a	n/a	lip	n/a	n/a
2711.111	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	261	no
2711.161	0	stimulus	n/a	n/a	o	d	n/a	n/a	control_lip	n/a	n/a
2715.0965	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	262	yes
2715.1465	0	stimulus	n/a	n/a	d	i	n/a	n/a	lip	n/a	n/a
2719.0915	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	263	yes
2719.1415	0	stimulus	n/a	n/a	b	u	n/a	n/a	lip	n/a	n/a
2723.1075	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	264	no
2723.1575	0	stimulus	n/a	n/a	p	e	n/a	n/a	control_lip	n/a	n/a
2727.1005	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	265	no
2727.1505	0	stimulus	n/a	n/a	t	i	n/a	n/a	lip	n/a	n/a
2731.0965	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	266	no
2731.1465	0	stimulus	n/a	n/a	u	p	n/a	n/a	lip	n/a	n/a
2735.0785	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	267	no
2735.1285	0	stimulus	n/a	n/a	u	b	n/a	n/a	control_lip	n/a	n/a
2739.0895	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	268	no
2739.1395	0	stimulus	n/a	n/a	i	t	n/a	n/a	lip	n/a	n/a
2743.107	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	269	no
2743.157	0	stimulus	n/a	n/a	u	p	n/a	n/a	control_lip	n/a	n/a
2747.098	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	270	yes
2747.148	0	stimulus	n/a	n/a	d	o	n/a	n/a	lip	n/a	n/a
2751.0985	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	271	yes
2751.1485	0	stimulus	n/a	n/a	b	i	n/a	n/a	control_lip	n/a	n/a
2755.094	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	272	yes
2755.144	0	stimulus	n/a	n/a	d	e	n/a	n/a	lip	n/a	n/a
2759.098	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	273	no
2759.148	0	stimulus	n/a	n/a	o	t	n/a	n/a	control_lip	n/a	n/a
2763.0985	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	274	yes
2763.1485	0	stimulus	n/a	n/a	d	a	n/a	n/a	lip	n/a	n/a
2767.0955	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	275	yes
2767.1455	0	stimulus	n/a	n/a	b	e	n/a	n/a	lip	n/a	n/a
2771.0915	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	276	no
2771.1415	0	stimulus	n/a	n/a	i	b	n/a	n/a	lip	n/a	n/a
2775.1035	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	277	no
2775.1535	0	stimulus	n/a	n/a	p	i	n/a	n/a	control_lip	n/a	n/a
2779.101	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	278	yes
2779.151	0	stimulus	n/a	n/a	b	i	n/a	n/a	lip	n/a	n/a
2783.097	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	279	no
2783.147	0	stimulus	n/a	n/a	i	p	n/a	n/a	lip	n/a	n/a
2787.076	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	280	no
2787.126	0	stimulus	n/a	n/a	e	t	n/a	n/a	lip	n/a	n/a
2791.0865	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	281	no
2791.1365	0	stimulus	n/a	n/a	o	d	n/a	n/a	control_lip	n/a	n/a
2795.102	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	282	yes
2795.152	0	stimulus	n/a	n/a	d	a	n/a	n/a	lip	n/a	n/a
2799.095	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	283	yes
2799.145	0	stimulus	n/a	n/a	b	e	n/a	n/a	control_lip	n/a	n/a
2803.0935	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	284	no
2803.1435	0	stimulus	n/a	n/a	p	a	n/a	n/a	lip	n/a	n/a
2807.0735	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	285	no
2807.1235	0	stimulus	n/a	n/a	a	p	n/a	n/a	lip	n/a	n/a
2811.0855	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	286	no
2811.1355	0	stimulus	n/a	n/a	u	d	n/a	n/a	lip	n/a	n/a
2815.0885	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	287	no
2815.1385	0	stimulus	n/a	n/a	t	a	n/a	n/a	control_lip	n/a	n/a
2819.095	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	288	no
2819.145	0	stimulus	n/a	n/a	e	b	n/a	n/a	lip	n/a	n/a
2823.0965	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	289	no
2823.1465	0	stimulus	n/a	n/a	o	p	n/a	n/a	control_lip	n/a	n/a
2827.106	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	290	no
2827.156	0	stimulus	n/a	n/a	t	e	n/a	n/a	control_lip	n/a	n/a
2831.0995	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	291	no
2831.1495	0	stimulus	n/a	n/a	a	p	n/a	n/a	lip	n/a	n/a
2835.1065	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	292	yes
2835.1565	0	stimulus	n/a	n/a	b	o	n/a	n/a	control_lip	n/a	n/a
2839.074	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	293	no
2839.124	0	stimulus	n/a	n/a	t	i	n/a	n/a	control_lip	n/a	n/a
2843.0905	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	294	no
2843.1405	0	stimulus	n/a	n/a	a	b	n/a	n/a	control_lip	n/a	n/a
2847.1035	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	295	no
2847.1535	0	stimulus	n/a	n/a	p	o	n/a	n/a	control_lip	n/a	n/a
2851.097	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	296	no
2851.147	0	stimulus	n/a	n/a	a	d	n/a	n/a	lip	n/a	n/a
2855.093	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	297	no
2855.143	0	stimulus	n/a	n/a	i	p	n/a	n/a	lip	n/a	n/a
2875.09	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	298	no
2875.14	0	stimulus	n/a	n/a	o	t	n/a	n/a	lip	n/a	n/a
2879.1025	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	299	no
2879.1525	0	stimulus	n/a	n/a	t	i	n/a	n/a	lip	n/a	n/a
2883.097	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	300	yes
2883.147	0	stimulus	n/a	n/a	d	e	n/a	n/a	control_lip	n/a	n/a
2887.0955	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	301	no
2887.1455	0	stimulus	n/a	n/a	u	b	n/a	n/a	lip	n/a	n/a
2891.0915	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	302	no
2891.1415	0	stimulus	n/a	n/a	o	d	n/a	n/a	lip	n/a	n/a
2895.102	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	303	yes
2895.152	0	stimulus	n/a	n/a	b	i	n/a	n/a	control_lip	n/a	n/a
2899.1005	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	304	no
2899.1505	0	stimulus	n/a	n/a	p	e	n/a	n/a	lip	n/a	n/a
2903.103	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	305	no
2903.153	0	stimulus	n/a	n/a	o	p	n/a	n/a	control_lip	n/a	n/a
2907.0925	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	306	no
2907.1425	0	stimulus	n/a	n/a	i	d	n/a	n/a	lip	n/a	n/a
2911.106	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	307	no
2911.156	0	stimulus	n/a	n/a	o	p	n/a	n/a	lip	n/a	n/a
2915.1015	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	308	no
2915.1515	0	stimulus	n/a	n/a	e	p	n/a	n/a	lip	n/a	n/a
2919.098	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	309	yes
2919.148	0	stimulus	n/a	n/a	b	o	n/a	n/a	lip	n/a	n/a
2923.083	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	310	yes
2923.133	0	stimulus	n/a	n/a	d	e	n/a	n/a	control_lip	n/a	n/a
2927.106	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	311	no
2927.156	0	stimulus	n/a	n/a	t	o	n/a	n/a	lip	n/a	n/a
2931.102	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	312	no
2931.152	0	stimulus	n/a	n/a	a	p	n/a	n/a	lip	n/a	n/a
2935.1	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	313	no
2935.15	0	stimulus	n/a	n/a	t	a	n/a	n/a	control_lip	n/a	n/a
2939.1015	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	314	no
2939.1515	0	stimulus	n/a	n/a	e	d	n/a	n/a	control_lip	n/a	n/a
2943.1045	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	315	no
2943.1545	0	stimulus	n/a	n/a	i	b	n/a	n/a	control_lip	n/a	n/a
2947.1045	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	316	no
2947.1545	0	stimulus	n/a	n/a	p	o	n/a	n/a	lip	n/a	n/a
2951.1135	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	317	yes
2951.1635	0	stimulus	n/a	n/a	b	u	n/a	n/a	control_lip	n/a	n/a
2955.1	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	318	no
2955.15	0	stimulus	n/a	n/a	i	p	n/a	n/a	control_lip	n/a	n/a
2959.092	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	319	no
2959.142	0	stimulus	n/a	n/a	u	t	n/a	n/a	lip	n/a	n/a
2963.1045	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	320	no
2963.1545	0	stimulus	n/a	n/a	o	t	n/a	n/a	lip	n/a	n/a
