onset	duration	trial_type	category	manner	phoneme1	phoneme2	place	tms_intensity	tms_target	trial	voicing
1339.924	0	stimulus	n/a	n/a	p	e	n/a	n/a	lip	n/a	n/a
1343.8745	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	164	no
1343.9245	0	stimulus	n/a	n/a	e	t	n/a	n/a	lip	n/a	n/a
1347.8565	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	165	no
1347.9065	0	stimulus	n/a	n/a	t	i	n/a	n/a	lip	n/a	n/a
1351.839	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	166	no
1351.889	0	stimulus	n/a	n/a	t	a	n/a	n/a	lip	n/a	n/a
1355.8385	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	167	no
1355.8885	0	stimulus	n/a	n/a	u	p	n/a	n/a	control_lip	n/a	n/a
1359.8555	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	168	no
1359.9055	0	stimulus	n/a	n/a	t	u	n/a	n/a	lip	n/a	n/a
1363.8545	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	169	no
1363.9045	0	stimulus	n/a	n/a	u	t	n/a	n/a	lip	n/a	n/a
1367.87	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	170	yes
1367.92	0	stimulus	n/a	n/a	d	e	n/a	n/a	lip	n/a	n/a
1375.8715	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	171	no
1375.9215	0	stimulus	n/a	n/a	e	p	n/a	n/a	lip	n/a	n/a
1379.853	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	172	no
1379.903	0	stimulus	n/a	n/a	e	d	n/a	n/a	control_lip	n/a	n/a
1383.852	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	173	no
1383.902	0	stimulus	n/a	n/a	u	t	n/a	n/a	lip	n/a	n/a
1387.8565	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	174	no
1387.9065	0	stimulus	n/a	n/a	i	b	n/a	n/a	control_lip	n/a	n/a
1391.8665	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	175	no
1391.9165	0	stimulus	n/a	n/a	e	p	n/a	n/a	control_lip	n/a	n/a
1395.8675	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	176	yes
1395.9175	0	stimulus	n/a	n/a	b	e	n/a	n/a	control_lip	n/a	n/a
1399.849	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	177	no
1399.899	0	stimulus	n/a	n/a	i	d	n/a	n/a	lip	n/a	n/a
1403.8645	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	178	no
1403.9145	0	stimulus	n/a	n/a	u	b	n/a	n/a	lip	n/a	n/a
1407.847	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	179	no
1407.897	0	stimulus	n/a	n/a	e	b	n/a	n/a	control_lip	n/a	n/a
1411.847	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	180	no
1411.897	0	stimulus	n/a	n/a	p	o	n/a	n/a	lip	n/a	n/a
1415.8465	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	181	no
1415.8965	0	stimulus	n/a	n/a	t	i	n/a	n/a	control_lip	n/a	n/a
1419.846	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	182	yes
1419.896	0	stimulus	n/a	n/a	b	u	n/a	n/a	control_lip	n/a	n/a
1423.881	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	183	yes
1423.931	0	stimulus	n/a	n/a	d	e	n/a	n/a	lip	n/a	n/a
1427.861	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	184	no
1427.911	0	stimulus	n/a	n/a	p	e	n/a	n/a	lip	n/a	n/a
1431.8605	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	185	yes
1431.9105	0	stimulus	n/a	n/a	d	u	n/a	n/a	lip	n/a	n/a
1435.8615	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	186	no
1435.9115	0	stimulus	n/a	n/a	i	p	n/a	n/a	lip	n/a	n/a
1439.8465	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	187	no
1439.8965	0	stimulus	n/a	n/a	a	d	n/a	n/a	control_lip	n/a	n/a
1443.8595	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	188	yes
1443.9095	0	stimulus	n/a	n/a	b	o	n/a	n/a	control_lip	n/a	n/a
1447.8615	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	189	no
1447.9115	0	stimulus	n/a	n/a	o	p	n/a	n/a	lip	n/a	n/a
1451.8445	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	190	no
1451.8945	0	stimulus	n/a	n/a	t	e	n/a	n/a	control_lip	n/a	n/a
1455.8405	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	191	yes
1455.8905	0	stimulus	n/a	n/a	b	i	n/a	n/a	lip	n/a	n/a
1463.8395	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	192	no
1463.8895	0	stimulus	n/a	n/a	u	b	n/a	n/a	lip	n/a	n/a
1467.839	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	193	no
1467.889	0	stimulus	n/a	n/a	i	b	n/a	n/a	lip	n/a	n/a
1471.855	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	194	no
1471.905	0	stimulus	n/a	n/a	o	p	n/a	n/a	lip	n/a	n/a
1475.8545	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	195	no
1475.9045	0	stimulus	n/a	n/a	u	p	n/a	n/a	lip	n/a	n/a
1483.853	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	196	no
1483.903	0	stimulus	n/a	n/a	a	b	n/a	n/a	lip	n/a	n/a
1487.8525	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	197	no
1487.9025	0	stimulus	n/a	n/a	p	o	n/a	n/a	lip	n/a	n/a
1491.8685	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	198	no
1491.9185	0	stimulus	n/a	n/a	o	d	n/a	n/a	lip	n/a	n/a
1495.869	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	199	yes
1495.919	0	stimulus	n/a	n/a	d	i	n/a	n/a	control_lip	n/a	n/a
1499.8515	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	200	no
1499.9015	0	stimulus	n/a	n/a	t	e	n/a	n/a	control_lip	n/a	n/a
1503.8845	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	201	no
1503.9345	0	stimulus	n/a	n/a	u	p	n/a	n/a	lip	n/a	n/a
1511.8485	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	202	no
1511.8985	0	stimulus	n/a	n/a	o	b	n/a	n/a	control_lip	n/a	n/a
1515.849	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	203	no
1515.899	0	stimulus	n/a	n/a	i	t	n/a	n/a	lip	n/a	n/a
1519.881	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	204	no
1519.931	0	stimulus	n/a	n/a	e	t	n/a	n/a	lip	n/a	n/a
3160.642	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	205	no
3160.692	0	stimulus	n/a	n/a	u	d	n/a	n/a	tongue	n/a	n/a
3164.628	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	206	no
3164.678	0	stimulus	n/a	n/a	a	d	n/a	n/a	tongue	n/a	n/a
3168.591	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	207	no
3168.641	0	stimulus	n/a	n/a	p	u	n/a	n/a	tongue	n/a	n/a
3172.624	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	208	no
3172.674	0	stimulus	n/a	n/a	i	t	n/a	n/a	control_tongue	n/a	n/a
3176.6225	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	209	yes
3176.6725	0	stimulus	n/a	n/a	b	o	n/a	n/a	tongue	n/a	n/a
3180.6055	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	210	no
3180.6555	0	stimulus	n/a	n/a	i	d	n/a	n/a	tongue	n/a	n/a
3184.6225	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	211	no
3184.6725	0	stimulus	n/a	n/a	e	b	n/a	n/a	tongue	n/a	n/a
3188.606	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	212	no
3188.656	0	stimulus	n/a	n/a	a	d	n/a	n/a	tongue	n/a	n/a
3192.622	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	213	no
3192.672	0	stimulus	n/a	n/a	p	a	n/a	n/a	tongue	n/a	n/a
3196.622	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	214	no
3196.672	0	stimulus	n/a	n/a	e	t	n/a	n/a	control_tongue	n/a	n/a
3200.5855	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	215	yes
3200.6355	0	stimulus	n/a	n/a	d	a	n/a	n/a	tongue	n/a	n/a
3204.5855	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	216	yes
3204.6355	0	stimulus	n/a	n/a	b	i	n/a	n/a	tongue	n/a	n/a
3208.5845	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	217	yes
3208.6345	0	stimulus	n/a	n/a	b	e	n/a	n/a	tongue	n/a	n/a
3212.6175	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	218	no
3212.6675	0	stimulus	n/a	n/a	p	u	n/a	n/a	control_tongue	n/a	n/a
3216.618	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	219	no
3216.668	0	stimulus	n/a	n/a	u	t	n/a	n/a	tongue	n/a	n/a
3220.6	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	220	yes
3220.65	0	stimulus	n/a	n/a	d	i	n/a	n/a	tongue	n/a	n/a
3224.618	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	221	no
3224.668	0	stimulus	n/a	n/a	t	e	n/a	n/a	control_tongue	n/a	n/a
3228.6335	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	222	no
3228.6835	0	stimulus	n/a	n/a	e	b	n/a	n/a	control_tongue	n/a	n/a
3232.615	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	223	yes
3232.665	0	stimulus	n/a	n/a	b	a	n/a	n/a	control_tongue	n/a	n/a
3236.615	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	224	no
3236.665	0	stimulus	n/a	n/a	p	u	n/a	n/a	tongue	n/a	n/a
3240.6165	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	225	no
3240.6665	0	stimulus	n/a	n/a	i	d	n/a	n/a	control_tongue	n/a	n/a
3244.629	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	226	no
3244.679	0	stimulus	n/a	n/a	t	e	n/a	n/a	tongue	n/a	n/a
3248.614	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	227	no
3248.664	0	stimulus	n/a	n/a	o	b	n/a	n/a	tongue	n/a	n/a
3252.6305	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	228	no
3252.6805	0	stimulus	n/a	n/a	e	d	n/a	n/a	control_tongue	n/a	n/a
3256.6275	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	229	yes
3256.6775	0	stimulus	n/a	n/a	d	i	n/a	n/a	tongue	n/a	n/a
3260.629	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	230	yes
3260.679	0	stimulus	n/a	n/a	b	u	n/a	n/a	tongue	n/a	n/a
3264.612	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	231	no
3264.662	0	stimulus	n/a	n/a	p	e	n/a	n/a	control_tongue	n/a	n/a
3268.629	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	232	no
3268.679	0	stimulus	n/a	n/a	t	i	n/a	n/a	tongue	n/a	n/a
3272.6285	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	233	no
3272.6785	0	stimulus	n/a	n/a	u	p	n/a	n/a	tongue	n/a	n/a
3276.6275	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	234	no
3276.6775	0	stimulus	n/a	n/a	u	b	n/a	n/a	control_tongue	n/a	n/a
3280.609	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	235	no
3280.659	0	stimulus	n/a	n/a	i	t	n/a	n/a	tongue	n/a	n/a
3284.6195	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	236	no
3284.6695	0	stimulus	n/a	n/a	u	p	n/a	n/a	control_tongue	n/a	n/a
3288.623	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	237	yes
3288.673	0	stimulus	n/a	n/a	d	o	n/a	n/a	tongue	n/a	n/a
3292.5895	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	238	yes
3292.6395	0	stimulus	n/a	n/a	b	i	n/a	n/a	control_tongue	n/a	n/a
3296.608	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	239	yes
3296.658	0	stimulus	n/a	n/a	d	e	n/a	n/a	tongue	n/a	n/a
3300.603	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	240	no
3300.653	0	stimulus	n/a	n/a	p	o	n/a	n/a	control_tongue	n/a	n/a
3304.6205	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	241	yes
3304.6705	0	stimulus	n/a	n/a	d	a	n/a	n/a	tongue	n/a	n/a
3308.5865	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	242	yes
3308.6365	0	stimulus	n/a	n/a	b	e	n/a	n/a	tongue	n/a	n/a
3312.603	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	243	no
3312.653	0	stimulus	n/a	n/a	i	b	n/a	n/a	tongue	n/a	n/a
3316.6215	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	244	no
3316.6715	0	stimulus	n/a	n/a	p	i	n/a	n/a	control_tongue	n/a	n/a
3320.618	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	245	yes
3320.668	0	stimulus	n/a	n/a	b	i	n/a	n/a	tongue	n/a	n/a
3324.6195	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	246	no
3324.6695	0	stimulus	n/a	n/a	i	p	n/a	n/a	tongue	n/a	n/a
3328.634	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	247	no
3328.684	0	stimulus	n/a	n/a	e	t	n/a	n/a	tongue	n/a	n/a
3332.6165	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	248	no
3332.6665	0	stimulus	n/a	n/a	o	d	n/a	n/a	control_tongue	n/a	n/a
3336.617	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	249	yes
3336.667	0	stimulus	n/a	n/a	d	a	n/a	n/a	tongue	n/a	n/a
3340.6	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	250	yes
3340.65	0	stimulus	n/a	n/a	b	e	n/a	n/a	control_tongue	n/a	n/a
3348.6315	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	251	no
3348.6815	0	stimulus	n/a	n/a	a	p	n/a	n/a	tongue	n/a	n/a
3352.597	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	252	no
3352.647	0	stimulus	n/a	n/a	u	d	n/a	n/a	tongue	n/a	n/a
3356.6165	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	253	no
3356.6665	0	stimulus	n/a	n/a	t	a	n/a	n/a	control_tongue	n/a	n/a
3360.613	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	254	no
3360.663	0	stimulus	n/a	n/a	e	b	n/a	n/a	tongue	n/a	n/a
3364.6175	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	255	no
3364.6675	0	stimulus	n/a	n/a	o	p	n/a	n/a	control_tongue	n/a	n/a
3368.596	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	256	no
3368.646	0	stimulus	n/a	n/a	t	e	n/a	n/a	control_tongue	n/a	n/a
3372.6105	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	257	no
3372.6605	0	stimulus	n/a	n/a	a	p	n/a	n/a	tongue	n/a	n/a
3376.5965	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	258	yes
3376.6465	0	stimulus	n/a	n/a	b	o	n/a	n/a	control_tongue	n/a	n/a
3380.628	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	259	no
3380.678	0	stimulus	n/a	n/a	t	i	n/a	n/a	control_tongue	n/a	n/a
3384.609	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	260	no
3384.659	0	stimulus	n/a	n/a	a	b	n/a	n/a	control_tongue	n/a	n/a
3388.6105	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	261	no
3388.6605	0	stimulus	n/a	n/a	p	o	n/a	n/a	control_tongue	n/a	n/a
3396.5905	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	262	no
3396.6405	0	stimulus	n/a	n/a	i	p	n/a	n/a	tongue	n/a	n/a
3416.6375	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	263	no
3416.6875	0	stimulus	n/a	n/a	o	t	n/a	n/a	tongue	n/a	n/a
3420.5885	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	264	no
3420.6385	0	stimulus	n/a	n/a	t	i	n/a	n/a	tongue	n/a	n/a
3424.6235	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	265	yes
3424.6735	0	stimulus	n/a	n/a	d	e	n/a	n/a	control_tongue	n/a	n/a
3432.602	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	266	no
3432.652	0	stimulus	n/a	n/a	o	d	n/a	n/a	tongue	n/a	n/a
3436.619	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	267	yes
3436.669	0	stimulus	n/a	n/a	b	u	n/a	n/a	control_tongue	n/a	n/a
3440.6175	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	268	no
3440.6675	0	stimulus	n/a	n/a	p	e	n/a	n/a	tongue	n/a	n/a
3444.6345	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	269	no
3444.6845	0	stimulus	n/a	n/a	o	p	n/a	n/a	control_tongue	n/a	n/a
3448.619	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	270	no
3448.669	0	stimulus	n/a	n/a	i	d	n/a	n/a	tongue	n/a	n/a
3452.6325	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	271	no
3452.6825	0	stimulus	n/a	n/a	o	p	n/a	n/a	tongue	n/a	n/a
3456.5985	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	272	no
3456.6485	0	stimulus	n/a	n/a	e	p	n/a	n/a	tongue	n/a	n/a
3460.598	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	273	yes
3460.648	0	stimulus	n/a	n/a	b	o	n/a	n/a	tongue	n/a	n/a
3464.6165	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	274	yes
3464.6665	0	stimulus	n/a	n/a	d	e	n/a	n/a	control_tongue	n/a	n/a
3468.6295	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	275	no
3468.6795	0	stimulus	n/a	n/a	t	o	n/a	n/a	tongue	n/a	n/a
3472.6315	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	276	no
3472.6815	0	stimulus	n/a	n/a	a	p	n/a	n/a	tongue	n/a	n/a
3476.598	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	277	no
3476.648	0	stimulus	n/a	n/a	t	a	n/a	n/a	control_tongue	n/a	n/a
3480.6305	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	278	no
3480.6805	0	stimulus	n/a	n/a	e	d	n/a	n/a	control_tongue	n/a	n/a
3484.613	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	279	no
3484.663	0	stimulus	n/a	n/a	i	b	n/a	n/a	control_tongue	n/a	n/a
3488.627	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	280	no
3488.677	0	stimulus	n/a	n/a	p	o	n/a	n/a	tongue	n/a	n/a
3492.591	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	281	yes
3492.641	0	stimulus	n/a	n/a	b	u	n/a	n/a	control_tongue	n/a	n/a
3496.6265	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	282	no
3496.6765	0	stimulus	n/a	n/a	i	p	n/a	n/a	control_tongue	n/a	n/a
3500.609	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	283	no
3500.659	0	stimulus	n/a	n/a	u	t	n/a	n/a	tongue	n/a	n/a
3504.6085	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	284	no
3504.6585	0	stimulus	n/a	n/a	o	t	n/a	n/a	tongue	n/a	n/a
3508.6245	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	285	no
3508.6745	0	stimulus	n/a	n/a	p	i	n/a	n/a	tongue	n/a	n/a
3512.6235	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	286	no
3512.6735	0	stimulus	n/a	n/a	o	b	n/a	n/a	tongue	n/a	n/a
3516.607	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	287	no
3516.657	0	stimulus	n/a	n/a	u	p	n/a	n/a	tongue	n/a	n/a
3520.5885	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	288	yes
3520.6385	0	stimulus	n/a	n/a	b	a	n/a	n/a	control_tongue	n/a	n/a
3524.622	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	289	yes
3524.672	0	stimulus	n/a	n/a	d	a	n/a	n/a	tongue	n/a	n/a
3528.622	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	290	no
3528.672	0	stimulus	n/a	n/a	e	d	n/a	n/a	control_tongue	n/a	n/a
3532.6215	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	291	no
3532.6715	0	stimulus	n/a	n/a	e	t	n/a	n/a	tongue	n/a	n/a
3536.62	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	292	no
3536.67	0	stimulus	n/a	n/a	p	a	n/a	n/a	tongue	n/a	n/a
3540.603	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	293	no
3540.653	0	stimulus	n/a	n/a	a	p	n/a	n/a	tongue	n/a	n/a
3544.62	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	294	no
3544.67	0	stimulus	n/a	n/a	a	d	n/a	n/a	tongue	n/a	n/a
3548.618	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	295	no
3548.668	0	stimulus	n/a	n/a	u	b	n/a	n/a	control_tongue	n/a	n/a
3552.601	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	296	yes
3552.651	0	stimulus	n/a	n/a	d	u	n/a	n/a	tongue	n/a	n/a
3556.6355	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	297	no
3556.6855	0	stimulus	n/a	n/a	i	p	n/a	n/a	control_tongue	n/a	n/a
3560.633	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	298	no
3560.683	0	stimulus	n/a	n/a	o	t	n/a	n/a	tongue	n/a	n/a
3564.5995	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	299	no
3564.6495	0	stimulus	n/a	n/a	e	d	n/a	n/a	tongue	n/a	n/a
3568.599	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	300	no
3568.649	0	stimulus	n/a	n/a	t	o	n/a	n/a	tongue	n/a	n/a
3572.5985	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	301	yes
3572.6485	0	stimulus	n/a	n/a	d	u	n/a	n/a	tongue	n/a	n/a
3576.5975	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	302	no
3576.6475	0	stimulus	n/a	n/a	p	i	n/a	n/a	tongue	n/a	n/a
3580.597	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	303	no
3580.647	0	stimulus	n/a	n/a	t	o	n/a	n/a	tongue	n/a	n/a
3584.596	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	304	yes
3584.646	0	stimulus	n/a	n/a	d	u	n/a	n/a	tongue	n/a	n/a
3588.6115	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	305	no
3588.6615	0	stimulus	n/a	n/a	i	b	n/a	n/a	tongue	n/a	n/a
3592.597	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	306	yes
3592.647	0	stimulus	n/a	n/a	b	e	n/a	n/a	tongue	n/a	n/a
3596.595	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	307	no
3596.645	0	stimulus	n/a	n/a	p	e	n/a	n/a	tongue	n/a	n/a
3600.595	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	308	yes
3600.645	0	stimulus	n/a	n/a	d	o	n/a	n/a	control_tongue	n/a	n/a
3604.627	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	309	no
3604.677	0	stimulus	n/a	n/a	e	b	n/a	n/a	tongue	n/a	n/a
3608.6105	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	310	no
3608.6605	0	stimulus	n/a	n/a	t	u	n/a	n/a	tongue	n/a	n/a
3612.5925	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	311	no
3612.6425	0	stimulus	n/a	n/a	i	t	n/a	n/a	tongue	n/a	n/a
3616.5945	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	312	no
3616.6445	0	stimulus	n/a	n/a	e	p	n/a	n/a	control_tongue	n/a	n/a
3620.61	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	313	no
3620.66	0	stimulus	n/a	n/a	o	b	n/a	n/a	tongue	n/a	n/a
3624.6245	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	314	no
3624.6745	0	stimulus	n/a	n/a	t	e	n/a	n/a	tongue	n/a	n/a
3628.607	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	315	no
3628.657	0	stimulus	n/a	n/a	u	d	n/a	n/a	tongue	n/a	n/a
3632.623	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	316	yes
3632.673	0	stimulus	n/a	n/a	b	o	n/a	n/a	tongue	n/a	n/a
3636.623	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	317	no
3636.673	0	stimulus	n/a	n/a	e	p	n/a	n/a	tongue	n/a	n/a
3640.606	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	318	no
3640.656	0	stimulus	n/a	n/a	p	a	n/a	n/a	tongue	n/a	n/a
3644.6065	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	319	no
3644.6565	0	stimulus	n/a	n/a	a	b	n/a	n/a	control_tongue	n/a	n/a
3648.622	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	320	no
3648.672	0	stimulus	n/a	n/a	a	t	n/a	n/a	control_tongue	n/a	n/a
3652.62	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	321	no
