onset	duration	trial_type	category	manner	phoneme1	phoneme2	place	tms_intensity	tms_target	trial	voicing
1611.2435	0	stimulus	n/a	n/a	d	e	n/a	n/a	tongue	n/a	n/a
1615.1875	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	159	no
1615.2375	0	stimulus	n/a	n/a	o	b	n/a	n/a	control_tongue	n/a	n/a
1619.1855	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	160	no
1619.2355	0	stimulus	n/a	n/a	o	d	n/a	n/a	tongue	n/a	n/a
1623.211	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	161	no
1623.261	0	stimulus	n/a	n/a	p	i	n/a	n/a	control_tongue	n/a	n/a
1627.194	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	162	yes
1627.244	0	stimulus	n/a	n/a	b	o	n/a	n/a	tongue	n/a	n/a
1631.192	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	163	no
1631.242	0	stimulus	n/a	n/a	o	t	n/a	n/a	control_tongue	n/a	n/a
1635.186	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	164	no
1635.236	0	stimulus	n/a	n/a	u	b	n/a	n/a	tongue	n/a	n/a
1639.199	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	165	no
1639.249	0	stimulus	n/a	n/a	o	t	n/a	n/a	tongue	n/a	n/a
1643.198	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	166	no
1643.248	0	stimulus	n/a	n/a	p	e	n/a	n/a	control_tongue	n/a	n/a
1647.192	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	167	yes
1647.242	0	stimulus	n/a	n/a	d	i	n/a	n/a	tongue	n/a	n/a
1651.187	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	168	no
1651.237	0	stimulus	n/a	n/a	o	p	n/a	n/a	tongue	n/a	n/a
1655.204	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	169	no
1655.254	0	stimulus	n/a	n/a	e	b	n/a	n/a	control_tongue	n/a	n/a
1659.1965	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	170	no
1659.2465	0	stimulus	n/a	n/a	a	t	n/a	n/a	tongue	n/a	n/a
1663.1845	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	171	no
1663.2345	0	stimulus	n/a	n/a	p	a	n/a	n/a	control_tongue	n/a	n/a
1667.1975	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	172	no
1667.2475	0	stimulus	n/a	n/a	t	u	n/a	n/a	control_tongue	n/a	n/a
1671.2015	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	173	yes
1671.2515	0	stimulus	n/a	n/a	b	i	n/a	n/a	tongue	n/a	n/a
1675.1975	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	174	no
1675.2475	0	stimulus	n/a	n/a	o	b	n/a	n/a	tongue	n/a	n/a
1679.1935	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	175	no
1679.2435	0	stimulus	n/a	n/a	p	i	n/a	n/a	tongue	n/a	n/a
1683.1905	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	176	no
1683.2405	0	stimulus	n/a	n/a	a	t	n/a	n/a	tongue	n/a	n/a
1687.1855	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	177	yes
1687.2355	0	stimulus	n/a	n/a	b	a	n/a	n/a	tongue	n/a	n/a
1691.1985	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	178	no
1691.2485	0	stimulus	n/a	n/a	p	u	n/a	n/a	tongue	n/a	n/a
1695.1945	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	179	no
1695.2445	0	stimulus	n/a	n/a	t	u	n/a	n/a	tongue	n/a	n/a
1715.175	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	180	no
1715.225	0	stimulus	n/a	n/a	t	i	n/a	n/a	tongue	n/a	n/a
1719.187	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	181	no
1719.237	0	stimulus	n/a	n/a	u	d	n/a	n/a	control_tongue	n/a	n/a
1723.201	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	182	no
1723.251	0	stimulus	n/a	n/a	t	a	n/a	n/a	tongue	n/a	n/a
1727.1975	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	183	no
1727.2475	0	stimulus	n/a	n/a	t	e	n/a	n/a	tongue	n/a	n/a
1731.1935	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	184	no
1731.2435	0	stimulus	n/a	n/a	p	i	n/a	n/a	tongue	n/a	n/a
1735.1815	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	185	no
1735.2315	0	stimulus	n/a	n/a	o	b	n/a	n/a	control_tongue	n/a	n/a
1739.1985	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	186	yes
1739.2485	0	stimulus	n/a	n/a	d	a	n/a	n/a	control_tongue	n/a	n/a
1743.198	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	187	yes
1743.248	0	stimulus	n/a	n/a	b	e	n/a	n/a	tongue	n/a	n/a
1747.1935	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	188	no
1747.2435	0	stimulus	n/a	n/a	i	t	n/a	n/a	tongue	n/a	n/a
1751.1995	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	189	no
1751.2495	0	stimulus	n/a	n/a	i	p	n/a	n/a	control_tongue	n/a	n/a
1755.175	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	190	no
1755.225	0	stimulus	n/a	n/a	i	t	n/a	n/a	control_tongue	n/a	n/a
1759.181	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	191	no
1759.231	0	stimulus	n/a	n/a	a	d	n/a	n/a	control_tongue	n/a	n/a
1763.195	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	192	no
1763.245	0	stimulus	n/a	n/a	t	o	n/a	n/a	control_tongue	n/a	n/a
1767.1915	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	193	no
1767.2415	0	stimulus	n/a	n/a	p	e	n/a	n/a	tongue	n/a	n/a
1771.188	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	194	no
1771.238	0	stimulus	n/a	n/a	e	t	n/a	n/a	tongue	n/a	n/a
1775.2	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	195	no
1775.25	0	stimulus	n/a	n/a	t	i	n/a	n/a	tongue	n/a	n/a
1779.196	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	196	no
1779.246	0	stimulus	n/a	n/a	t	a	n/a	n/a	tongue	n/a	n/a
1783.1925	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	197	no
1783.2425	0	stimulus	n/a	n/a	u	p	n/a	n/a	control_tongue	n/a	n/a
1787.188	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	198	no
1787.238	0	stimulus	n/a	n/a	t	u	n/a	n/a	tongue	n/a	n/a
1791.202	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	199	no
1791.252	0	stimulus	n/a	n/a	u	t	n/a	n/a	tongue	n/a	n/a
1795.1975	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	200	yes
1795.2475	0	stimulus	n/a	n/a	d	e	n/a	n/a	tongue	n/a	n/a
1799.1935	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	201	no
1799.2435	0	stimulus	n/a	n/a	p	o	n/a	n/a	tongue	n/a	n/a
1803.1895	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	202	no
1803.2395	0	stimulus	n/a	n/a	e	p	n/a	n/a	tongue	n/a	n/a
1807.1955	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	203	no
1807.2455	0	stimulus	n/a	n/a	e	d	n/a	n/a	control_tongue	n/a	n/a
1811.199	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	204	no
1811.249	0	stimulus	n/a	n/a	u	t	n/a	n/a	tongue	n/a	n/a
1815.1965	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	205	no
1815.2465	0	stimulus	n/a	n/a	i	b	n/a	n/a	control_tongue	n/a	n/a
1819.1835	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	206	no
1819.2335	0	stimulus	n/a	n/a	e	p	n/a	n/a	control_tongue	n/a	n/a
1823.1865	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	207	yes
1823.2365	0	stimulus	n/a	n/a	b	e	n/a	n/a	control_tongue	n/a	n/a
1827.2	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	208	no
1827.25	0	stimulus	n/a	n/a	i	d	n/a	n/a	tongue	n/a	n/a
1831.1955	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	209	no
1831.2455	0	stimulus	n/a	n/a	u	b	n/a	n/a	tongue	n/a	n/a
1835.1825	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	210	yes
1835.2325	0	stimulus	n/a	n/a	d	u	n/a	n/a	control_tongue	n/a	n/a
1839.2045	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	211	no
1839.2545	0	stimulus	n/a	n/a	p	o	n/a	n/a	tongue	n/a	n/a
1843.2	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	212	no
1843.25	0	stimulus	n/a	n/a	t	i	n/a	n/a	control_tongue	n/a	n/a
1847.195	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	213	yes
1847.245	0	stimulus	n/a	n/a	b	u	n/a	n/a	control_tongue	n/a	n/a
1851.193	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	214	yes
1851.243	0	stimulus	n/a	n/a	d	e	n/a	n/a	tongue	n/a	n/a
1855.1895	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	215	no
1855.2395	0	stimulus	n/a	n/a	p	e	n/a	n/a	tongue	n/a	n/a
1859.2015	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	216	yes
1859.2515	0	stimulus	n/a	n/a	d	u	n/a	n/a	tongue	n/a	n/a
1863.1985	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	217	no
1863.2485	0	stimulus	n/a	n/a	i	p	n/a	n/a	tongue	n/a	n/a
1867.1995	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	218	no
1867.2495	0	stimulus	n/a	n/a	a	d	n/a	n/a	control_tongue	n/a	n/a
1871.194	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	219	yes
1871.244	0	stimulus	n/a	n/a	b	o	n/a	n/a	control_tongue	n/a	n/a
1875.2035	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	220	no
1875.2535	0	stimulus	n/a	n/a	o	p	n/a	n/a	tongue	n/a	n/a
1879.1905	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	221	no
1879.2405	0	stimulus	n/a	n/a	t	e	n/a	n/a	control_tongue	n/a	n/a
1883.195	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	222	yes
1883.245	0	stimulus	n/a	n/a	b	i	n/a	n/a	tongue	n/a	n/a
1887.203	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	223	no
1887.253	0	stimulus	n/a	n/a	a	p	n/a	n/a	control_tongue	n/a	n/a
1891.2035	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	224	no
1891.2535	0	stimulus	n/a	n/a	u	b	n/a	n/a	tongue	n/a	n/a
1895.201	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	225	no
1895.251	0	stimulus	n/a	n/a	i	b	n/a	n/a	tongue	n/a	n/a
1899.196	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	226	no
1899.246	0	stimulus	n/a	n/a	o	p	n/a	n/a	tongue	n/a	n/a
1903.1925	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	227	no
1903.2425	0	stimulus	n/a	n/a	u	p	n/a	n/a	tongue	n/a	n/a
1907.1895	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	228	no
1907.2395	0	stimulus	n/a	n/a	e	d	n/a	n/a	tongue	n/a	n/a
1911.2015	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	229	no
1911.2515	0	stimulus	n/a	n/a	a	b	n/a	n/a	tongue	n/a	n/a
1915.1975	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	230	no
1915.2475	0	stimulus	n/a	n/a	p	o	n/a	n/a	tongue	n/a	n/a
1919.1935	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	231	no
1919.2435	0	stimulus	n/a	n/a	o	d	n/a	n/a	tongue	n/a	n/a
1923.195	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	232	yes
1923.245	0	stimulus	n/a	n/a	d	i	n/a	n/a	control_tongue	n/a	n/a
1927.2095	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	233	no
1927.2595	0	stimulus	n/a	n/a	t	e	n/a	n/a	control_tongue	n/a	n/a
1931.1995	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	234	no
1931.2495	0	stimulus	n/a	n/a	u	p	n/a	n/a	tongue	n/a	n/a
1935.1945	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	235	no
1935.2445	0	stimulus	n/a	n/a	t	o	n/a	n/a	tongue	n/a	n/a
1939.1855	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	236	no
1939.2355	0	stimulus	n/a	n/a	o	b	n/a	n/a	control_tongue	n/a	n/a
1943.2035	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	237	no
1943.2535	0	stimulus	n/a	n/a	i	t	n/a	n/a	tongue	n/a	n/a
1947.1995	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	238	no
1947.2495	0	stimulus	n/a	n/a	e	t	n/a	n/a	tongue	n/a	n/a
1951.192	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	239	no
1951.242	0	stimulus	n/a	n/a	u	d	n/a	n/a	control_tongue	n/a	n/a
3412.3235	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	240	no
3412.3735	0	stimulus	n/a	n/a	u	d	n/a	n/a	lip	n/a	n/a
3416.32	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	241	no
3416.37	0	stimulus	n/a	n/a	a	d	n/a	n/a	lip	n/a	n/a
3420.3325	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	242	no
3420.3825	0	stimulus	n/a	n/a	p	u	n/a	n/a	lip	n/a	n/a
3424.332	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	243	no
3424.382	0	stimulus	n/a	n/a	i	t	n/a	n/a	control_lip	n/a	n/a
3428.3245	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	244	yes
3428.3745	0	stimulus	n/a	n/a	b	o	n/a	n/a	lip	n/a	n/a
3432.322	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	245	no
3432.372	0	stimulus	n/a	n/a	i	d	n/a	n/a	lip	n/a	n/a
3436.3175	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	246	no
3436.3675	0	stimulus	n/a	n/a	e	b	n/a	n/a	lip	n/a	n/a
3440.33	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	247	no
3440.38	0	stimulus	n/a	n/a	a	d	n/a	n/a	lip	n/a	n/a
3444.3255	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	248	no
3444.3755	0	stimulus	n/a	n/a	p	a	n/a	n/a	lip	n/a	n/a
3448.316	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	249	no
3448.366	0	stimulus	n/a	n/a	e	t	n/a	n/a	control_lip	n/a	n/a
3452.3175	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	250	yes
3452.3675	0	stimulus	n/a	n/a	d	a	n/a	n/a	lip	n/a	n/a
3456.331	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	251	yes
3456.381	0	stimulus	n/a	n/a	b	i	n/a	n/a	lip	n/a	n/a
3460.3115	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	252	yes
3460.3615	0	stimulus	n/a	n/a	b	e	n/a	n/a	lip	n/a	n/a
3464.3135	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	253	no
3464.3635	0	stimulus	n/a	n/a	p	u	n/a	n/a	control_lip	n/a	n/a
3468.319	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	254	no
3468.369	0	stimulus	n/a	n/a	u	t	n/a	n/a	lip	n/a	n/a
3472.332	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	255	yes
3472.382	0	stimulus	n/a	n/a	d	i	n/a	n/a	lip	n/a	n/a
3476.313	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	256	no
3476.363	0	stimulus	n/a	n/a	u	t	n/a	n/a	control_lip	n/a	n/a
3480.3035	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	257	no
3480.3535	0	stimulus	n/a	n/a	e	b	n/a	n/a	control_lip	n/a	n/a
3484.2955	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	258	yes
3484.3455	0	stimulus	n/a	n/a	d	o	n/a	n/a	control_lip	n/a	n/a
3488.316	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	259	no
3488.366	0	stimulus	n/a	n/a	p	u	n/a	n/a	lip	n/a	n/a
3492.3085	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	260	no
3492.3585	0	stimulus	n/a	n/a	i	d	n/a	n/a	control_lip	n/a	n/a
3496.3255	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	261	no
3496.3755	0	stimulus	n/a	n/a	t	e	n/a	n/a	lip	n/a	n/a
3500.321	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	262	yes
3500.371	0	stimulus	n/a	n/a	b	a	n/a	n/a	lip	n/a	n/a
3504.302	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	263	no
3504.352	0	stimulus	n/a	n/a	o	d	n/a	n/a	control_lip	n/a	n/a
3508.33	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	264	yes
3508.38	0	stimulus	n/a	n/a	d	i	n/a	n/a	lip	n/a	n/a
3512.3265	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	265	yes
3512.3765	0	stimulus	n/a	n/a	b	u	n/a	n/a	lip	n/a	n/a
3516.309	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	266	no
3516.359	0	stimulus	n/a	n/a	p	e	n/a	n/a	control_lip	n/a	n/a
3520.3195	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	267	no
3520.3695	0	stimulus	n/a	n/a	t	i	n/a	n/a	lip	n/a	n/a
3524.332	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	268	no
3524.382	0	stimulus	n/a	n/a	u	p	n/a	n/a	lip	n/a	n/a
3528.3205	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	269	no
3528.3705	0	stimulus	n/a	n/a	u	b	n/a	n/a	control_lip	n/a	n/a
3532.323	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	270	no
3532.373	0	stimulus	n/a	n/a	i	t	n/a	n/a	lip	n/a	n/a
3536.327	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	271	no
3536.377	0	stimulus	n/a	n/a	u	p	n/a	n/a	control_lip	n/a	n/a
3540.3165	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	272	yes
3540.3665	0	stimulus	n/a	n/a	d	o	n/a	n/a	lip	n/a	n/a
3544.328	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	273	yes
3544.378	0	stimulus	n/a	n/a	b	i	n/a	n/a	control_lip	n/a	n/a
3548.3245	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	274	yes
3548.3745	0	stimulus	n/a	n/a	d	e	n/a	n/a	lip	n/a	n/a
3552.3005	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	275	no
3552.3505	0	stimulus	n/a	n/a	o	t	n/a	n/a	control_lip	n/a	n/a
3556.3165	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	276	yes
3556.3665	0	stimulus	n/a	n/a	d	a	n/a	n/a	lip	n/a	n/a
3560.33	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	277	yes
3560.38	0	stimulus	n/a	n/a	b	e	n/a	n/a	lip	n/a	n/a
3564.326	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	278	no
3564.376	0	stimulus	n/a	n/a	i	b	n/a	n/a	lip	n/a	n/a
3568.3195	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	279	no
3568.3695	0	stimulus	n/a	n/a	p	i	n/a	n/a	control_lip	n/a	n/a
3572.3185	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	280	yes
3572.3685	0	stimulus	n/a	n/a	b	i	n/a	n/a	lip	n/a	n/a
3576.331	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	281	no
3576.381	0	stimulus	n/a	n/a	i	p	n/a	n/a	lip	n/a	n/a
3580.3105	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	282	no
3580.3605	0	stimulus	n/a	n/a	e	t	n/a	n/a	lip	n/a	n/a
3584.3035	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	283	no
3584.3535	0	stimulus	n/a	n/a	o	d	n/a	n/a	control_lip	n/a	n/a
3588.3195	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	284	yes
3588.3695	0	stimulus	n/a	n/a	d	a	n/a	n/a	lip	n/a	n/a
3592.3325	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	285	yes
3592.3825	0	stimulus	n/a	n/a	b	e	n/a	n/a	control_lip	n/a	n/a
3596.3285	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	286	no
3596.3785	0	stimulus	n/a	n/a	p	a	n/a	n/a	lip	n/a	n/a
3600.325	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	287	no
3600.375	0	stimulus	n/a	n/a	a	p	n/a	n/a	lip	n/a	n/a
3604.3205	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	288	no
3604.3705	0	stimulus	n/a	n/a	u	d	n/a	n/a	lip	n/a	n/a
3608.3205	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	289	no
3608.3705	0	stimulus	n/a	n/a	t	a	n/a	n/a	control_lip	n/a	n/a
3612.3295	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	290	no
3612.3795	0	stimulus	n/a	n/a	e	b	n/a	n/a	lip	n/a	n/a
3616.3135	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	291	no
3616.3635	0	stimulus	n/a	n/a	o	p	n/a	n/a	control_lip	n/a	n/a
3620.317	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	292	no
3620.367	0	stimulus	n/a	n/a	t	e	n/a	n/a	control_lip	n/a	n/a
3624.3345	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	293	no
3624.3845	0	stimulus	n/a	n/a	a	p	n/a	n/a	lip	n/a	n/a
3628.3055	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	294	yes
3628.3555	0	stimulus	n/a	n/a	b	o	n/a	n/a	control_lip	n/a	n/a
3632.3235	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	295	no
3632.3735	0	stimulus	n/a	n/a	t	i	n/a	n/a	control_lip	n/a	n/a
3636.305	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	296	no
3636.355	0	stimulus	n/a	n/a	a	b	n/a	n/a	control_lip	n/a	n/a
3640.292	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	297	no
3640.342	0	stimulus	n/a	n/a	p	o	n/a	n/a	control_lip	n/a	n/a
3644.3145	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	298	no
3644.3645	0	stimulus	n/a	n/a	a	d	n/a	n/a	lip	n/a	n/a
3648.328	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	299	no
3648.378	0	stimulus	n/a	n/a	i	p	n/a	n/a	lip	n/a	n/a
3668.3075	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	300	no
3668.3575	0	stimulus	n/a	n/a	o	t	n/a	n/a	lip	n/a	n/a
3672.321	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	301	no
3672.371	0	stimulus	n/a	n/a	t	i	n/a	n/a	lip	n/a	n/a
3676.319	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	302	yes
3676.369	0	stimulus	n/a	n/a	d	e	n/a	n/a	control_lip	n/a	n/a
3680.3295	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	303	no
3680.3795	0	stimulus	n/a	n/a	u	b	n/a	n/a	lip	n/a	n/a
3684.326	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	304	no
3684.376	0	stimulus	n/a	n/a	o	d	n/a	n/a	lip	n/a	n/a
3688.3305	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	305	yes
3688.3805	0	stimulus	n/a	n/a	b	i	n/a	n/a	control_lip	n/a	n/a
3692.3345	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	306	no
3692.3845	0	stimulus	n/a	n/a	p	e	n/a	n/a	lip	n/a	n/a
3696.3225	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	307	no
3696.3725	0	stimulus	n/a	n/a	o	p	n/a	n/a	control_lip	n/a	n/a
3700.327	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	308	no
3700.377	0	stimulus	n/a	n/a	i	d	n/a	n/a	lip	n/a	n/a
3704.3225	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	309	no
3704.3725	0	stimulus	n/a	n/a	o	p	n/a	n/a	lip	n/a	n/a
3708.3195	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	310	no
3708.3695	0	stimulus	n/a	n/a	e	p	n/a	n/a	lip	n/a	n/a
3712.332	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	311	yes
3712.382	0	stimulus	n/a	n/a	b	o	n/a	n/a	lip	n/a	n/a
3716.3305	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	312	yes
3716.3805	0	stimulus	n/a	n/a	d	e	n/a	n/a	control_lip	n/a	n/a
3720.324	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	313	no
3720.374	0	stimulus	n/a	n/a	t	o	n/a	n/a	lip	n/a	n/a
3724.321	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	314	no
3724.371	0	stimulus	n/a	n/a	a	p	n/a	n/a	lip	n/a	n/a
3728.337	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	315	no
3728.387	0	stimulus	n/a	n/a	t	a	n/a	n/a	control_lip	n/a	n/a
3732.3295	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	316	no
3732.3795	0	stimulus	n/a	n/a	e	d	n/a	n/a	control_lip	n/a	n/a
