onset	duration	trial_type	category	manner	phoneme1	phoneme2	place	tms_intensity	tms_target	trial	voicing
1175.2725	0	stimulus	n/a	n/a	a	t	n/a	n/a	tongue	n/a	n/a
1179.218	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	161	no
1179.268	0	stimulus	n/a	n/a	p	a	n/a	n/a	control_tongue	n/a	n/a
1183.2155	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	162	no
1183.2655	0	stimulus	n/a	n/a	t	u	n/a	n/a	control_tongue	n/a	n/a
1187.2105	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	163	yes
1187.2605	0	stimulus	n/a	n/a	b	i	n/a	n/a	tongue	n/a	n/a
1191.2235	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	164	no
1191.2735	0	stimulus	n/a	n/a	o	b	n/a	n/a	tongue	n/a	n/a
1195.219	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	165	no
1195.269	0	stimulus	n/a	n/a	p	i	n/a	n/a	tongue	n/a	n/a
1199.2155	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	166	no
1199.2655	0	stimulus	n/a	n/a	a	t	n/a	n/a	tongue	n/a	n/a
1203.212	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	167	yes
1203.262	0	stimulus	n/a	n/a	b	a	n/a	n/a	tongue	n/a	n/a
1207.191	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	168	no
1207.241	0	stimulus	n/a	n/a	p	u	n/a	n/a	tongue	n/a	n/a
1211.2205	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	169	no
1211.2705	0	stimulus	n/a	n/a	t	u	n/a	n/a	tongue	n/a	n/a
1231.201	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	170	no
1231.251	0	stimulus	n/a	n/a	t	i	n/a	n/a	tongue	n/a	n/a
1235.194	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	171	no
1235.244	0	stimulus	n/a	n/a	u	d	n/a	n/a	control_tongue	n/a	n/a
1239.2105	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	172	no
1239.2605	0	stimulus	n/a	n/a	t	a	n/a	n/a	tongue	n/a	n/a
1243.2055	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	173	no
1243.2555	0	stimulus	n/a	n/a	t	e	n/a	n/a	tongue	n/a	n/a
1247.2025	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	174	no
1247.2525	0	stimulus	n/a	n/a	p	i	n/a	n/a	tongue	n/a	n/a
1251.205	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	175	no
1251.255	0	stimulus	n/a	n/a	o	b	n/a	n/a	control_tongue	n/a	n/a
1255.207	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	176	yes
1255.257	0	stimulus	n/a	n/a	d	a	n/a	n/a	control_tongue	n/a	n/a
1259.224	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	177	yes
1259.274	0	stimulus	n/a	n/a	b	e	n/a	n/a	tongue	n/a	n/a
1263.22	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	178	no
1263.27	0	stimulus	n/a	n/a	i	t	n/a	n/a	tongue	n/a	n/a
1267.198	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	179	no
1267.248	0	stimulus	n/a	n/a	i	p	n/a	n/a	control_tongue	n/a	n/a
1271.1965	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	180	no
1271.2465	0	stimulus	n/a	n/a	i	t	n/a	n/a	control_tongue	n/a	n/a
1275.199	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	181	no
1275.249	0	stimulus	n/a	n/a	a	d	n/a	n/a	control_tongue	n/a	n/a
1279.2165	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	182	no
1279.2665	0	stimulus	n/a	n/a	t	o	n/a	n/a	control_tongue	n/a	n/a
1283.217	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	183	no
1283.267	0	stimulus	n/a	n/a	p	e	n/a	n/a	tongue	n/a	n/a
1287.2135	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	184	no
1287.2635	0	stimulus	n/a	n/a	e	t	n/a	n/a	tongue	n/a	n/a
1291.2095	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	185	no
1291.2595	0	stimulus	n/a	n/a	t	i	n/a	n/a	tongue	n/a	n/a
1303.197	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	186	no
1303.247	0	stimulus	n/a	n/a	t	u	n/a	n/a	tongue	n/a	n/a
1311.2235	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	187	yes
1311.2735	0	stimulus	n/a	n/a	d	e	n/a	n/a	tongue	n/a	n/a
1315.2025	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	188	no
1315.2525	0	stimulus	n/a	n/a	p	o	n/a	n/a	tongue	n/a	n/a
1319.2155	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	189	no
1319.2655	0	stimulus	n/a	n/a	e	p	n/a	n/a	tongue	n/a	n/a
1323.1895	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	190	no
1323.2395	0	stimulus	n/a	n/a	e	d	n/a	n/a	control_tongue	n/a	n/a
1327.2075	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	191	no
1327.2575	0	stimulus	n/a	n/a	u	t	n/a	n/a	tongue	n/a	n/a
1331.2185	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	192	no
1331.2685	0	stimulus	n/a	n/a	i	b	n/a	n/a	control_tongue	n/a	n/a
1335.2075	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	193	no
1335.2575	0	stimulus	n/a	n/a	e	p	n/a	n/a	control_tongue	n/a	n/a
1339.204	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	194	yes
1339.254	0	stimulus	n/a	n/a	b	e	n/a	n/a	control_tongue	n/a	n/a
1343.1915	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	195	no
1343.2415	0	stimulus	n/a	n/a	i	d	n/a	n/a	tongue	n/a	n/a
1347.222	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	196	no
1347.272	0	stimulus	n/a	n/a	u	b	n/a	n/a	tongue	n/a	n/a
1351.2105	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	197	yes
1351.2605	0	stimulus	n/a	n/a	d	u	n/a	n/a	control_tongue	n/a	n/a
1355.214	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	198	no
1355.264	0	stimulus	n/a	n/a	p	o	n/a	n/a	tongue	n/a	n/a
1359.1995	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	199	no
1359.2495	0	stimulus	n/a	n/a	t	i	n/a	n/a	control_tongue	n/a	n/a
1363.211	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	200	yes
1363.261	0	stimulus	n/a	n/a	b	u	n/a	n/a	control_tongue	n/a	n/a
1367.219	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	201	yes
1367.269	0	stimulus	n/a	n/a	d	e	n/a	n/a	tongue	n/a	n/a
1371.215	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	202	no
1371.265	0	stimulus	n/a	n/a	p	e	n/a	n/a	tongue	n/a	n/a
1375.2105	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	203	yes
1375.2605	0	stimulus	n/a	n/a	d	u	n/a	n/a	tongue	n/a	n/a
1379.2065	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	204	no
1379.2565	0	stimulus	n/a	n/a	i	p	n/a	n/a	tongue	n/a	n/a
1383.2215	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	205	no
1383.2715	0	stimulus	n/a	n/a	a	d	n/a	n/a	control_tongue	n/a	n/a
1387.1915	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_tongue	206	yes
1387.2415	0	stimulus	n/a	n/a	b	o	n/a	n/a	control_tongue	n/a	n/a
1391.195	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	207	no
1391.245	0	stimulus	n/a	n/a	o	p	n/a	n/a	tongue	n/a	n/a
1395.1985	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	208	no
1395.2485	0	stimulus	n/a	n/a	t	e	n/a	n/a	control_tongue	n/a	n/a
1399.2045	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	209	yes
1399.2545	0	stimulus	n/a	n/a	b	i	n/a	n/a	tongue	n/a	n/a
1403.224	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	210	no
1403.274	0	stimulus	n/a	n/a	a	p	n/a	n/a	control_tongue	n/a	n/a
1407.2135	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	211	no
1407.2635	0	stimulus	n/a	n/a	u	b	n/a	n/a	tongue	n/a	n/a
1411.209	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	212	no
1411.259	0	stimulus	n/a	n/a	i	b	n/a	n/a	tongue	n/a	n/a
1415.222	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	213	no
1415.272	0	stimulus	n/a	n/a	o	p	n/a	n/a	tongue	n/a	n/a
1419.218	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	214	no
1419.268	0	stimulus	n/a	n/a	u	p	n/a	n/a	tongue	n/a	n/a
1423.2145	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	215	no
1423.2645	0	stimulus	n/a	n/a	e	d	n/a	n/a	tongue	n/a	n/a
1427.2105	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	216	no
1427.2605	0	stimulus	n/a	n/a	a	b	n/a	n/a	tongue	n/a	n/a
1431.2235	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	tongue	217	no
1431.2735	0	stimulus	n/a	n/a	p	o	n/a	n/a	tongue	n/a	n/a
1435.219	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	218	no
1435.269	0	stimulus	n/a	n/a	o	d	n/a	n/a	tongue	n/a	n/a
1439.2165	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	219	yes
1439.2665	0	stimulus	n/a	n/a	d	i	n/a	n/a	control_tongue	n/a	n/a
1443.2235	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	220	no
1443.2735	0	stimulus	n/a	n/a	t	e	n/a	n/a	control_tongue	n/a	n/a
1447.2245	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	221	no
1447.2745	0	stimulus	n/a	n/a	u	p	n/a	n/a	tongue	n/a	n/a
1451.2205	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	222	no
1451.2705	0	stimulus	n/a	n/a	t	o	n/a	n/a	tongue	n/a	n/a
1455.201	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	223	no
1455.251	0	stimulus	n/a	n/a	o	b	n/a	n/a	control_tongue	n/a	n/a
1459.2125	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	224	no
1459.2625	0	stimulus	n/a	n/a	i	t	n/a	n/a	tongue	n/a	n/a
1463.2085	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	tongue	225	no
1463.2585	0	stimulus	n/a	n/a	e	t	n/a	n/a	tongue	n/a	n/a
1466.7305	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_tongue	226	no
1466.7805	0	stimulus	n/a	n/a	u	d	n/a	n/a	control_tongue	n/a	n/a
1642.1345	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	227	no
1642.1845	0	stimulus	n/a	n/a	u	d	n/a	n/a	lip	n/a	n/a
1646.115	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	228	no
1646.165	0	stimulus	n/a	n/a	a	d	n/a	n/a	lip	n/a	n/a
1650.11	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	229	no
1650.16	0	stimulus	n/a	n/a	p	u	n/a	n/a	lip	n/a	n/a
1654.144	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	230	no
1654.194	0	stimulus	n/a	n/a	i	t	n/a	n/a	control_lip	n/a	n/a
1658.1365	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	231	yes
1658.1865	0	stimulus	n/a	n/a	b	o	n/a	n/a	lip	n/a	n/a
1662.1325	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	232	no
1662.1825	0	stimulus	n/a	n/a	i	d	n/a	n/a	lip	n/a	n/a
1666.127	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	233	no
1666.177	0	stimulus	n/a	n/a	e	b	n/a	n/a	lip	n/a	n/a
1670.124	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	234	no
1670.174	0	stimulus	n/a	n/a	a	d	n/a	n/a	lip	n/a	n/a
1674.12	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	235	no
1674.17	0	stimulus	n/a	n/a	p	a	n/a	n/a	lip	n/a	n/a
1678.1355	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	236	no
1678.1855	0	stimulus	n/a	n/a	e	t	n/a	n/a	control_lip	n/a	n/a
1682.113	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	237	yes
1682.163	0	stimulus	n/a	n/a	d	a	n/a	n/a	lip	n/a	n/a
1686.1255	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	238	yes
1686.1755	0	stimulus	n/a	n/a	b	i	n/a	n/a	lip	n/a	n/a
1690.1215	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	239	yes
1690.1715	0	stimulus	n/a	n/a	b	e	n/a	n/a	lip	n/a	n/a
1694.1355	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	240	no
1694.1855	0	stimulus	n/a	n/a	p	u	n/a	n/a	control_lip	n/a	n/a
1698.1305	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	241	no
1698.1805	0	stimulus	n/a	n/a	u	t	n/a	n/a	lip	n/a	n/a
1702.143	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	242	yes
1702.193	0	stimulus	n/a	n/a	d	i	n/a	n/a	lip	n/a	n/a
1706.1515	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	243	no
1706.2015	0	stimulus	n/a	n/a	u	t	n/a	n/a	control_lip	n/a	n/a
1710.1405	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	244	no
1710.1905	0	stimulus	n/a	n/a	e	b	n/a	n/a	control_lip	n/a	n/a
1714.132	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	245	yes
1714.182	0	stimulus	n/a	n/a	d	o	n/a	n/a	control_lip	n/a	n/a
1718.1275	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	246	no
1718.1775	0	stimulus	n/a	n/a	p	u	n/a	n/a	lip	n/a	n/a
1722.1465	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	247	no
1722.1965	0	stimulus	n/a	n/a	i	d	n/a	n/a	control_lip	n/a	n/a
1726.1365	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	248	no
1726.1865	0	stimulus	n/a	n/a	t	e	n/a	n/a	lip	n/a	n/a
1730.133	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	249	yes
1730.183	0	stimulus	n/a	n/a	b	a	n/a	n/a	lip	n/a	n/a
1734.126	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	250	no
1734.176	0	stimulus	n/a	n/a	o	d	n/a	n/a	control_lip	n/a	n/a
1738.1415	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	251	yes
1738.1915	0	stimulus	n/a	n/a	d	i	n/a	n/a	lip	n/a	n/a
1742.121	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	252	yes
1742.171	0	stimulus	n/a	n/a	b	u	n/a	n/a	lip	n/a	n/a
1746.1235	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	253	no
1746.1735	0	stimulus	n/a	n/a	p	e	n/a	n/a	control_lip	n/a	n/a
1750.113	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	254	no
1750.163	0	stimulus	n/a	n/a	t	i	n/a	n/a	lip	n/a	n/a
1754.1425	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	255	no
1754.1925	0	stimulus	n/a	n/a	u	p	n/a	n/a	lip	n/a	n/a
1758.121	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	256	no
1758.171	0	stimulus	n/a	n/a	u	b	n/a	n/a	control_lip	n/a	n/a
1762.135	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	257	no
1762.185	0	stimulus	n/a	n/a	i	t	n/a	n/a	lip	n/a	n/a
1766.1135	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	258	no
1766.1635	0	stimulus	n/a	n/a	u	p	n/a	n/a	control_lip	n/a	n/a
1770.127	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	259	yes
1770.177	0	stimulus	n/a	n/a	d	o	n/a	n/a	lip	n/a	n/a
1774.1275	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	260	yes
1774.1775	0	stimulus	n/a	n/a	b	i	n/a	n/a	control_lip	n/a	n/a
1778.119	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	261	yes
1778.169	0	stimulus	n/a	n/a	d	e	n/a	n/a	lip	n/a	n/a
1782.138	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	262	no
1782.188	0	stimulus	n/a	n/a	o	t	n/a	n/a	control_lip	n/a	n/a
1786.1455	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	263	yes
1786.1955	0	stimulus	n/a	n/a	d	a	n/a	n/a	lip	n/a	n/a
1790.1245	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	264	yes
1790.1745	0	stimulus	n/a	n/a	b	e	n/a	n/a	lip	n/a	n/a
1794.137	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	265	no
1794.187	0	stimulus	n/a	n/a	i	b	n/a	n/a	lip	n/a	n/a
1798.131	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	266	no
1798.181	0	stimulus	n/a	n/a	p	i	n/a	n/a	control_lip	n/a	n/a
1802.113	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	267	yes
1802.163	0	stimulus	n/a	n/a	b	i	n/a	n/a	lip	n/a	n/a
1806.142	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	268	no
1806.192	0	stimulus	n/a	n/a	i	p	n/a	n/a	lip	n/a	n/a
1810.121	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	269	no
1810.171	0	stimulus	n/a	n/a	e	t	n/a	n/a	lip	n/a	n/a
1814.1295	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	270	no
1814.1795	0	stimulus	n/a	n/a	o	d	n/a	n/a	control_lip	n/a	n/a
1818.131	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	271	yes
1818.181	0	stimulus	n/a	n/a	d	a	n/a	n/a	lip	n/a	n/a
1822.1235	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	272	yes
1822.1735	0	stimulus	n/a	n/a	b	e	n/a	n/a	control_lip	n/a	n/a
1826.122	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	273	no
1826.172	0	stimulus	n/a	n/a	p	a	n/a	n/a	lip	n/a	n/a
1830.119	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	274	no
1830.169	0	stimulus	n/a	n/a	a	p	n/a	n/a	lip	n/a	n/a
1834.115	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	275	no
1834.165	0	stimulus	n/a	n/a	u	d	n/a	n/a	lip	n/a	n/a
1838.1365	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	276	no
1838.1865	0	stimulus	n/a	n/a	t	a	n/a	n/a	control_lip	n/a	n/a
1842.124	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	277	no
1842.174	0	stimulus	n/a	n/a	e	b	n/a	n/a	lip	n/a	n/a
1846.123	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	278	no
1846.173	0	stimulus	n/a	n/a	o	p	n/a	n/a	control_lip	n/a	n/a
1850.127	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	279	no
1850.177	0	stimulus	n/a	n/a	t	e	n/a	n/a	control_lip	n/a	n/a
1854.146	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	280	no
1854.196	0	stimulus	n/a	n/a	a	p	n/a	n/a	lip	n/a	n/a
1858.129	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	281	yes
1858.179	0	stimulus	n/a	n/a	b	o	n/a	n/a	control_lip	n/a	n/a
1862.1465	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	282	no
1862.1965	0	stimulus	n/a	n/a	t	i	n/a	n/a	control_lip	n/a	n/a
1866.1465	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	283	no
1866.1965	0	stimulus	n/a	n/a	a	b	n/a	n/a	control_lip	n/a	n/a
1870.139	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	284	no
1870.189	0	stimulus	n/a	n/a	p	o	n/a	n/a	control_lip	n/a	n/a
1874.142	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	285	no
1874.192	0	stimulus	n/a	n/a	a	d	n/a	n/a	lip	n/a	n/a
1878.138	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	286	no
1878.188	0	stimulus	n/a	n/a	i	p	n/a	n/a	lip	n/a	n/a
1898.1025	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	287	no
1898.1525	0	stimulus	n/a	n/a	o	t	n/a	n/a	lip	n/a	n/a
1902.1325	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	288	no
1902.1825	0	stimulus	n/a	n/a	t	i	n/a	n/a	lip	n/a	n/a
1906.147	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	289	yes
1906.197	0	stimulus	n/a	n/a	d	e	n/a	n/a	control_lip	n/a	n/a
1910.124	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	290	no
1910.174	0	stimulus	n/a	n/a	u	b	n/a	n/a	lip	n/a	n/a
1914.1205	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	291	no
1914.1705	0	stimulus	n/a	n/a	o	d	n/a	n/a	lip	n/a	n/a
1918.1445	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	292	yes
1918.1945	0	stimulus	n/a	n/a	b	i	n/a	n/a	control_lip	n/a	n/a
1922.146	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	293	no
1922.196	0	stimulus	n/a	n/a	p	e	n/a	n/a	lip	n/a	n/a
1926.15	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	294	no
1926.2	0	stimulus	n/a	n/a	o	p	n/a	n/a	control_lip	n/a	n/a
1930.1215	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	295	no
1930.1715	0	stimulus	n/a	n/a	i	d	n/a	n/a	lip	n/a	n/a
1934.1345	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	296	no
1934.1845	0	stimulus	n/a	n/a	o	p	n/a	n/a	lip	n/a	n/a
1938.1305	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	297	no
1938.1805	0	stimulus	n/a	n/a	e	p	n/a	n/a	lip	n/a	n/a
1942.1265	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	298	yes
1942.1765	0	stimulus	n/a	n/a	b	o	n/a	n/a	lip	n/a	n/a
1946.133	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	299	yes
1946.183	0	stimulus	n/a	n/a	d	e	n/a	n/a	control_lip	n/a	n/a
1950.1185	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	300	no
1950.1685	0	stimulus	n/a	n/a	t	o	n/a	n/a	lip	n/a	n/a
1954.1315	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	301	no
1954.1815	0	stimulus	n/a	n/a	a	p	n/a	n/a	lip	n/a	n/a
1958.1495	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	302	no
1958.1995	0	stimulus	n/a	n/a	t	a	n/a	n/a	control_lip	n/a	n/a
1962.1175	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	303	no
1962.1675	0	stimulus	n/a	n/a	e	d	n/a	n/a	control_lip	n/a	n/a
1966.133	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	304	no
1966.183	0	stimulus	n/a	n/a	i	b	n/a	n/a	control_lip	n/a	n/a
1970.099	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	305	no
1970.149	0	stimulus	n/a	n/a	p	o	n/a	n/a	lip	n/a	n/a
1974.15	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	306	yes
1974.2	0	stimulus	n/a	n/a	b	u	n/a	n/a	control_lip	n/a	n/a
1978.128	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	307	no
1978.178	0	stimulus	n/a	n/a	i	p	n/a	n/a	control_lip	n/a	n/a
1982.121	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	308	no
1982.171	0	stimulus	n/a	n/a	u	t	n/a	n/a	lip	n/a	n/a
1986.133	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	309	no
1986.183	0	stimulus	n/a	n/a	o	t	n/a	n/a	lip	n/a	n/a
1990.1295	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	310	no
1990.1795	0	stimulus	n/a	n/a	p	i	n/a	n/a	lip	n/a	n/a
1994.1425	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	311	no
1994.1925	0	stimulus	n/a	n/a	o	b	n/a	n/a	lip	n/a	n/a
1998.139	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	312	no
1998.189	0	stimulus	n/a	n/a	a	t	n/a	n/a	lip	n/a	n/a
2002.119	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	control_lip	313	yes
2002.169	0	stimulus	n/a	n/a	b	a	n/a	n/a	control_lip	n/a	n/a
2006.1305	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	314	yes
2006.1805	0	stimulus	n/a	n/a	d	a	n/a	n/a	lip	n/a	n/a
2010.118	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	control_lip	315	no
2010.168	0	stimulus	n/a	n/a	e	d	n/a	n/a	control_lip	n/a	n/a
2014.123	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	316	no
2014.173	0	stimulus	n/a	n/a	e	t	n/a	n/a	lip	n/a	n/a
2018.1365	0	TMS	bilabial	stop	n/a	n/a	bilabial	110	lip	317	no
2018.1865	0	stimulus	n/a	n/a	p	a	n/a	n/a	lip	n/a	n/a
2022.132	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	318	no
2022.182	0	stimulus	n/a	n/a	a	p	n/a	n/a	lip	n/a	n/a
2026.128	0	TMS	alveolar	stop	n/a	n/a	alveolar	110	lip	319	no
